FID,Shape_Leng,Shape_Area,Count_,Count_1,landslide,prob
1625,3450,321875,0,0,0,0.419106
1626,2950,238750,0,0,0,0.854578
1627,2350,128750,0,0,0,0.164165
1628,2850,161250,0,0,0,0.123768
1629,4450,333750,0,0,0,0.271241
1630,2950,133750,0,0,0,0.562911
1631,4300,343750,0,0,0,0.348495
1632,2650,211250,0,0,0,0.0646771
1633,4500,303750,0,0,0,0.557047
1634,4950,539375,0,0,0,0.812375
1635,3850,280000,0,0,0,0.890921
1636,1150,36250,0,0,0,0.126716
1637,5450,479375,0,0,0,0.745313
1638,4250,492500,0,0,0,0.808367
1639,3550,281250,0,0,0,0.144358
1640,4750,181875,0,0,0,0.270308
1641,1600,66250,0,0,0,0.179647
1642,2450,175000,0,0,0,0.398413
1643,1050,41875,0,0,0,0.0278284
1644,2650,186875,0,0,0,0.826069
1645,3100,171250,0,0,0,0.23672
1646,3400,381250,0,0,0,0.258083
1647,1500,78750,0,0,0,0.0157411
1648,5350,740625,0,0,0,0.827577
1649,3000,111250,0,0,0,0.352497
1650,2850,203125,0,0,0,0.307843
1651,3950,214375,0,0,0,0.363528
1652,4250,193125,0,0,0,0.295257
1653,3700,265000,0,0,0,0.0381119
1654,3350,275000,0,0,0,0.0329355
1655,3300,408750,0,0,0,0.669091
1656,700,21875,0,0,0,0.0221987
1657,2950,196250,0,0,0,0.112978
1658,2400,105625,0,0,0,0.276581
1659,5200,464375,0,0,0,0.783578
1660,2800,219375,0,0,0,0.818051
1661,2800,193750,0,0,0,0.151571
1662,2400,195625,0,0,0,0.101662
1663,4150,212500,0,0,0,0.328228
1664,4900,661250,8,8,1,0.88363
1665,2400,141875,0,0,0,0.0749434
1666,3000,215000,0,0,0,0.222405
1667,3800,334375,0,0,0,0.671595
1668,6500,587500,0,0,0,0.816681
1669,4750,641875,0,0,0,0.957253
1670,5300,585625,0,0,0,0.618451
1671,1900,106875,0,0,0,0.648864
1672,3950,358125,0,0,0,0.65675
1673,3500,316250,0,0,0,0.864275
1674,2450,105625,0,0,0,0.792676
1675,3300,230000,0,0,0,0.949837
1676,3250,258125,0,0,0,0.929683
1677,3350,249375,0,0,0,0.733745
1678,2400,168750,0,0,0,0.520906
1679,5250,432500,0,0,0,0.954828
1680,3750,144375,0,0,0,0.220881
1681,3350,390000,0,0,0,0.922143
1682,1550,63125,0,0,0,0.493685
1683,1400,50625,0,0,0,0.0904673
1684,3800,371875,0,0,0,0.815066
1685,2950,200000,0,0,0,0.499264
1686,4350,475625,4,4,1,0.552799
1687,6150,743125,9,9,1,0.881812
1688,3200,295625,0,0,0,0.954466
1689,3650,248750,0,0,0,0.78068
1690,3800,300625,0,0,0,0.260407
1691,2200,146875,0,0,0,0.358383
1692,3450,344375,0,0,0,0.728876
1693,3450,276250,0,0,0,0.92882
1694,3350,239375,0,0,0,0.806448
1695,5000,496250,0,0,0,0.434293
1696,3250,259375,0,0,0,0.133411
1697,2450,72500,0,0,0,0.397637
1698,2300,105625,0,0,0,0.748043
1699,4150,359375,0,0,0,0.55731
1700,3650,327500,0,0,0,0.837579
1701,4250,390000,0,0,0,0.641769
1702,1350,49375,0,0,0,0.0468501
1703,950,26875,0,0,0,0.0522036
1704,1600,70625,0,0,0,0.635018
1705,3950,268750,0,0,0,0.865302
1706,3000,186250,0,0,0,0.3222
1707,3600,175625,0,0,0,0.635287
1708,2700,205000,0,0,0,0.814838
1709,4050,281875,0,0,0,0.842837
1710,2600,151875,0,0,0,0.268894
1711,4000,384375,0,0,0,0.439282
1712,5650,566250,2,1,1,0.769762
1713,3550,221250,0,0,0,0.758564
1714,1000,31875,0,0,0,0.0562029
1715,1500,72500,0,0,0,0.637942
1716,4650,482500,3,3,1,0.89902
1717,2750,251875,0,0,0,0.764834
1718,1500,49375,0,0,0,0.0321008
1719,2400,161250,0,0,0,0.795022
1720,2600,162500,0,0,0,0.704095
1721,2800,99375,0,0,0,0.921012
1722,1550,45625,0,0,0,0.314029
1723,1700,63750,0,0,0,0.0886214
1724,100,625,0,0,0,0.253911
1725,2300,233750,0,0,0,0.181003
1726,4250,316250,0,0,0,0.916263
1727,5050,363750,0,0,0,0.777031
1728,1000,30625,0,0,0,0.0129448
1729,4200,335625,0,0,0,0.0821464
1730,4450,187500,1,0,1,0.822087
1731,1450,46875,0,0,0,0.0421181
1732,5200,376250,0,0,0,0.315593
1733,2350,146875,0,0,0,0.136204
1734,1800,94375,0,0,0,0.653069
1735,750,22500,0,0,0,0.0599535
1736,5500,378125,0,0,0,0.830558
1737,1650,55000,0,0,0,0.114159
1738,1800,71875,0,0,0,0.124414
1739,2350,192500,0,0,0,0.721474
1740,1650,85000,0,0,0,0.139151
1741,1900,78125,0,0,0,0.274933
1742,5500,422500,0,0,0,0.44294
1743,3850,225625,0,0,0,0.826449
1744,2750,268750,0,0,0,0.226154
1745,4200,359375,0,0,0,0.47329
1746,4650,431250,0,0,0,0.490511
1747,4300,241875,0,0,0,0.132089
1748,2900,257500,0,0,0,0.438598
1749,5550,678125,0,0,0,0.772407
1750,1050,25000,0,0,0,0.138641
1751,900,31875,0,0,0,0.297245
1752,3500,391875,0,0,0,0.400004
1753,3050,275000,7,7,1,0.8411
1754,4000,158125,0,0,0,0.482561
1755,2450,165625,0,0,0,0.390158
1756,1150,43750,0,0,0,0.36658
1757,3250,343750,2,2,1,0.7686
1758,2700,230000,0,0,0,0.189955
1759,3750,344375,0,0,0,0.517362
1760,3450,153125,0,0,0,0.598536
1761,2300,168125,0,0,0,0.131181
1762,3850,166250,0,0,0,0.238627
1763,2450,113750,0,0,0,0.521018
1764,1950,96875,0,0,0,0.676632
1765,4050,517500,0,0,0,0.761278
1766,3200,241250,0,0,0,0.938697
1767,3050,267500,0,0,0,0.888457
1768,1600,79375,0,0,0,0.898671
1769,2850,157500,0,0,0,0.775403
1770,1650,61250,0,0,0,0.0441932
1771,4500,236250,1,1,1,0.870892
1772,3800,188750,0,0,0,0.479487
1773,2600,108750,0,0,0,0.0848785
1774,1550,48125,0,0,0,0.536756
1775,1500,52500,0,0,0,0.308069
1776,1600,109375,0,0,0,0.485134
1777,3750,253750,0,0,0,0.503828
1778,3250,368125,0,0,0,0.30709
1779,4000,296875,0,0,0,0.879638
1780,850,22500,0,0,0,0.209335
1781,3800,158750,0,0,0,0.547236
1782,3550,247500,0,0,0,0.0609764
1783,5850,958125,0,0,0,0.86313
1784,7050,884375,0,0,0,0.713504
1785,1450,59375,0,0,0,0.173553
1786,4250,355625,0,0,0,0.649298
1787,2250,102500,0,0,0,0.810197
1788,3250,140625,0,0,0,0.383837
1789,4250,340625,0,0,0,0.43097
1790,4900,275000,0,0,0,0.52063
1791,3700,223125,0,0,0,0.452516
1792,4900,350625,0,0,0,0.610203
1793,4400,448125,0,0,0,0.324161
1794,1550,51875,0,0,0,0.383009
1795,3650,361250,0,0,0,0.682585
1796,3000,238125,0,0,0,0.0478081
1797,2000,118750,0,0,0,0.230274
1798,1700,66250,0,0,0,0.0709518
1799,5950,671875,0,0,0,0.44407
1800,2450,116875,0,0,0,0.771185
1801,2400,107500,0,0,0,0.851262
1802,1200,27500,0,0,0,0.337948
1803,3400,275625,0,0,0,0.853638
1804,4600,265625,0,0,0,0.427681
1805,4600,551875,0,0,0,0.642447
1806,1300,62500,0,0,0,0.166706
1807,1100,34375,0,0,0,0.0396799
1808,4850,531875,0,0,0,0.0943986
1809,3250,222500,0,0,0,0.0934675
1810,3500,424375,0,0,0,0.40763
1811,3250,205000,0,0,0,0.468236
1812,6950,964375,0,0,0,0.700283
1813,1400,83750,0,0,0,0.0581592
1814,2700,116250,0,0,0,0.404088
1815,3050,279375,0,0,0,0.572894
1816,2450,232500,0,0,0,0.116926
1817,2500,233125,0,0,0,0.294826
1818,4000,210625,0,0,0,0.747584
1819,5200,301250,0,0,0,0.352615
1820,1250,50625,0,0,0,0.294145
1821,5850,671250,0,0,0,0.28633
1822,3150,176250,0,0,0,0.735818
1823,3100,220000,0,0,0,0.559755
1824,3400,348750,0,0,0,0.478157
1825,3350,263125,0,0,0,0.508548
1826,5850,358750,0,0,0,0.437401
1827,3700,340000,0,0,0,0.612324
1828,1850,111875,0,0,0,0.0430764
1829,3650,339375,0,0,0,0.500584
1830,1250,43750,0,0,0,0.349833
1831,1100,18125,0,0,0,0.528095
1832,3650,212500,0,0,0,0.103787
1833,4500,493125,0,0,0,0.554939
1834,3050,278750,0,0,0,0.774619
1835,4700,261250,0,0,0,0.525885
1836,2650,201250,0,0,0,0.878321
1837,3450,211875,0,0,0,0.583092
1838,4850,503750,0,0,0,0.283403
1839,4300,219375,0,0,0,0.818739
1840,950,22500,0,0,0,0.526091
1841,4450,258125,0,0,0,0.479386
1842,4150,266875,0,0,0,0.352289
1843,2050,155625,0,0,0,0.155458
1844,6050,867500,0,0,0,0.854553
1845,2850,251875,0,0,0,0.566673
1846,2400,91875,0,0,0,0.864075
1847,3300,142500,0,0,0,0.446593
1848,3550,123125,0,0,0,0.695585
1849,3900,232500,0,0,0,0.513116
1850,4450,336875,0,0,0,0.305588
1851,750,20625,0,0,0,0.527654
1852,5200,405625,0,0,0,0.802247
1853,5200,279375,0,0,0,0.716287
1854,2200,158750,0,0,0,0.498445
1855,4000,190625,0,0,0,0.711472
1856,4100,284375,0,0,0,0.598571
1857,4450,313125,0,0,0,0.522747
1858,3900,370000,0,0,0,0.832077
1859,3450,169375,0,0,0,0.677317
1860,5450,473750,0,0,0,0.306857
1861,2950,125000,0,0,0,0.475403
1862,3600,178750,0,0,0,0.694647
1863,4250,400625,0,0,0,0.373784
1864,1550,59375,0,0,0,0.05789
1865,4500,268750,1,0,1,0.75181
1866,1650,91250,0,0,0,0.152787
1867,2600,89375,0,0,0,0.219312
1868,3100,162500,0,0,0,0.23161
1869,3350,172500,0,0,0,0.511398
1870,3650,400000,1,1,1,0.873515
1871,3100,185625,0,0,0,0.888689
1872,5350,455000,0,0,0,0.865511
1873,3750,325625,0,0,0,0.151099
1874,2000,115625,0,0,0,0.433695
1875,3300,281875,0,0,0,0.270011
1876,3550,218125,0,0,0,0.660365
1877,6900,924375,0,0,0,0.412572
1878,3600,264375,0,0,0,0.860036
1879,4450,358125,0,0,0,0.447783
1880,3850,315625,0,0,0,0.405118
1881,3550,213750,0,0,0,0.313363
1882,2700,121250,0,0,0,0.221228
1883,1550,95000,0,0,0,0.505319
1884,3600,198125,0,0,0,0.56726
1885,2600,96875,0,0,0,0.758103
1886,900,28750,0,0,0,0.153492
1887,1600,56875,0,0,0,0.807733
1888,2450,100625,0,0,0,0.3726
1889,4100,273125,0,0,0,0.430358
1890,3000,256875,0,0,0,0.259641
1891,3000,191250,0,0,0,0.0599998
1892,3450,124375,0,0,0,0.913954
1893,1400,36875,0,0,0,0.701118
1894,4600,371250,0,0,0,0.898839
1895,3000,213125,0,0,0,0.0718761
1896,3250,197500,0,0,0,0.538908
1897,2400,182500,1,1,1,0.892886
1898,2350,73125,0,0,0,0.393832
1899,1050,33750,0,0,0,0.85348
1900,4100,341250,0,0,0,0.376322
1901,1250,51875,0,0,0,0.0529363
1902,4000,323750,0,0,0,0.404745
1903,4150,393125,0,0,0,0.803685
1904,2500,189375,0,0,0,0.177153
1905,3500,206875,0,0,0,0.599416
1906,4150,285625,0,0,0,0.320621
1907,3550,208750,0,0,0,0.739224
1908,850,20000,0,0,0,0.148741
1909,3900,240625,0,0,0,0.426682
1910,1000,35625,0,0,0,0.281074
1911,2900,183125,0,0,0,0.752718
1912,3250,146250,0,0,0,0.497432
1913,3950,366875,0,0,0,0.2723
1914,2850,158125,0,0,0,0.193119
1915,3000,160625,0,0,0,0.223473
1916,3250,273125,0,0,0,0.102525
1917,5050,549375,0,0,0,0.78985
1918,3050,307500,0,0,0,0.283955
1919,3250,268125,0,0,0,0.777087
1920,3950,233125,0,0,0,0.225471
1921,4000,395625,0,0,0,0.0227706
1922,4300,463750,0,0,0,0.871635
1923,3750,290000,0,0,0,0.691615
1924,3650,290625,0,0,0,0.413684
1925,3300,176875,0,0,0,0.060636
1926,5500,803750,0,0,0,0.878017
1927,4600,284375,0,0,0,0.252378
1928,3200,251875,0,0,0,0.715836
1929,2800,169375,0,0,0,0.445463
1930,4200,260000,0,0,0,0.382032
1931,850,20000,0,0,0,0.485528
1932,3600,284375,0,0,0,0.657945
1933,3700,218750,0,0,0,0.368796
1934,4150,423750,0,0,0,0.600128
1935,2500,216250,0,0,0,0.838668
1936,2750,193125,0,0,0,0.128779
1937,3000,251875,0,0,0,0.679809
1938,3400,250625,0,0,0,0.554173
1939,2300,120000,0,0,0,0.942668
1940,3700,235000,0,0,0,0.816807
1941,3950,197500,0,0,0,0.499516
1942,3750,183750,0,0,0,0.718962
1943,750,21875,0,0,0,0.0821993
1944,1050,25000,0,0,0,0.0393264
1945,5750,580625,0,0,0,0.760164
1946,2350,161250,0,0,0,0.109531
1947,3300,162500,0,0,0,0.255243
1948,2600,193750,1,0,1,0.558004
1949,1950,93125,1,1,1,0.294833
1950,2400,87500,0,0,0,0.413825
1951,4600,334375,0,0,0,0.486468
1952,2750,214375,0,0,0,0.464002
1953,1850,51250,0,0,0,0.845071
1954,3750,264375,0,0,0,0.107002
1955,4650,502500,2,2,1,0.927287
1956,3450,162500,0,0,0,0.303435
1957,4550,545000,0,0,0,0.806252
1958,3250,156250,2,2,1,0.950541
1959,2500,128750,0,0,0,0.667606
1960,2300,131250,0,0,0,0.0336012
1961,2650,111875,0,0,0,0.235562
1962,2800,127500,0,0,0,0.283334
1963,4700,390625,0,0,0,0.556899
1964,3350,133750,0,0,0,0.378893
1965,6350,693125,0,0,0,0.562629
1966,900,35625,0,0,0,0.0498959
1967,2550,192500,0,0,0,0.0402423
1968,3200,238125,0,0,0,0.443259
1969,4350,338125,0,0,0,0.312135
1970,2150,95625,0,0,0,0.487637
1971,4150,168125,0,0,0,0.453609
1972,1300,50000,0,0,0,0.911501
1973,1450,46250,0,0,0,0.807202
1974,2200,105000,0,0,0,0.0717207
1975,3300,257500,0,0,0,0.80854
1976,5650,436875,0,0,0,0.236337
1977,3200,125625,0,0,0,0.196095
1978,4700,280625,0,0,0,0.288785
1979,2800,217500,0,0,0,0.798445
1980,3300,223750,0,0,0,0.739261
1981,2700,237500,0,0,0,0.367405
1982,2850,253750,0,0,0,0.526403
1983,3600,283750,0,0,0,0.700297
1984,2000,91250,0,0,0,0.118881
1985,4400,378125,0,0,0,0.0923528
1986,4500,294375,0,0,0,0.1242
1987,750,17500,0,0,0,0.16019
1988,5250,581250,0,0,0,0.0489268
1989,1050,38125,0,0,0,0.299176
1990,3950,210000,0,0,0,0.0618195
1991,4400,296250,0,0,0,0.164364
1992,3050,232500,0,0,0,0.0421209
1993,800,20000,0,0,0,0.0250299
1994,2700,175000,0,0,0,0.205024
1995,3500,234375,2,1,1,0.889421
1996,3200,113125,0,0,0,0.579656
1997,2650,201875,0,0,0,0.0484367
1998,2200,150000,0,0,0,0.0117384
1999,4300,483125,0,0,0,0.917405
2000,3150,248750,0,0,0,0.691637
2001,8600,1308750,0,0,0,0.751967
2002,4150,228125,0,0,0,0.0831753
2003,3550,351875,0,0,0,0.404616
2004,5300,372500,0,0,0,0.671553
2005,1700,63125,0,0,0,0.446296
2006,3250,253750,0,0,0,0.502113
2007,1900,89375,0,0,0,0.0523751
2008,1950,94375,0,0,0,0.0409331
2009,3050,243125,0,0,0,0.118644
2010,3650,161875,0,0,0,0.494449
2011,4450,468750,0,0,0,0.553391
2012,1250,60000,0,0,0,0.494336
2013,2950,225000,0,0,0,0.533615
2014,3350,306875,0,0,0,0.921417
2015,1100,40000,0,0,0,0.631701
2016,4300,419375,0,0,0,0.905689
2017,3850,217500,0,0,0,0.74963
2018,2300,181250,0,0,0,0.29461
2019,2750,114375,0,0,0,0.168015
2020,1850,70625,0,0,0,0.0299355
2021,2450,105000,0,0,0,0.755771
2022,1750,108750,0,0,0,0.0458573
2023,850,28125,0,0,0,0.0583145
2024,1150,36250,0,0,0,0.308522
2025,1150,30625,0,0,0,0.0221414
2026,5900,796250,0,0,0,0.735821
2027,6100,491875,0,0,0,0.609115
2028,2900,105625,0,0,0,0.116758
2029,3950,208125,0,0,0,0.691354
2030,1200,46875,0,0,0,0.0481732
2031,5650,686250,0,0,0,0.786521
2032,3450,155000,0,0,0,0.329763
2033,4150,413125,1,0,1,0.809283
2034,3400,236875,0,0,0,0.630557
2035,3700,366250,0,0,0,0.661242
2036,1500,50625,0,0,0,0.0291369
2037,5300,370625,0,0,0,0.515516
2038,9450,1383125,7,7,1,0.91999
2039,2950,191250,0,0,0,0.419496
2040,1950,88750,0,0,0,0.508331
2041,4000,428750,0,0,0,0.0621232
2042,5950,870000,0,0,0,0.777545
2043,1750,81250,0,0,0,0.086045
2044,3700,185625,0,0,0,0.145465
2045,3850,455000,0,0,0,0.819293
2046,1900,118750,0,0,0,0.0152947
2047,2350,97500,0,0,0,0.279898
2048,2000,103750,1,1,1,0.317479
2049,4050,206250,0,0,0,0.607529
2050,950,30000,0,0,0,0.105138
2051,4600,190000,0,0,0,0.467457
2052,2550,159375,0,0,0,0.566635
2053,5650,341250,0,0,0,0.35566
2054,3000,250625,0,0,0,0.181598
2055,2850,235000,0,0,0,0.814719
2056,2600,158125,0,0,0,0.0388683
2057,5150,467500,0,0,0,0.188705
2058,1800,70625,0,0,0,0.0511292
2059,2750,116250,0,0,0,0.785139
2060,2250,98750,0,0,0,0.0355477
2061,3200,228125,0,0,0,0.220301
2062,3450,198125,1,0,1,0.804015
2063,6250,644375,0,0,0,0.223747
2064,1600,60000,0,0,0,0.027884
2065,3100,282500,0,0,0,0.061523
2066,1600,53125,0,0,0,0.205248
2067,2650,213750,0,0,0,0.0364663
2068,3750,318750,0,0,0,0.191817
2069,1250,53750,0,0,0,0.0581395
2070,1350,31875,0,0,0,0.102257
2071,1450,61250,0,0,0,0.0401327
2072,2900,195625,0,0,0,0.906904
2073,2200,157500,0,0,0,0.28683
2074,3000,118125,0,0,0,0.716748
2075,3750,259375,0,0,0,0.90272
2076,2800,192500,0,0,0,0.51127
2077,3250,300625,0,0,0,0.753469
2078,1600,61250,0,0,0,0.274603
2079,3800,297500,1,1,1,0.465
2080,1500,45625,0,0,0,0.117907
2081,1450,60000,0,0,0,0.126099
2082,4050,231875,0,0,0,0.571637
2083,4050,420000,0,0,0,0.0350415
2084,4950,281875,0,0,0,0.197428
2085,5300,474375,0,0,0,0.629712
2086,2850,244375,0,0,0,0.0541749
2087,1300,60625,0,0,0,0.104435
2088,3150,171250,0,0,0,0.762982
2089,4000,246875,0,0,0,0.0588226
2090,7800,1051250,0,0,0,0.662907
2091,3700,185625,0,0,0,0.683168
2092,3300,293750,1,1,1,0.743382
2093,3050,213750,0,0,0,0.12552
2094,5750,656875,2,2,1,0.67679
2095,4200,354375,0,0,0,0.773635
2096,6400,736250,1,1,1,0.854336
2097,800,28750,0,0,0,0.0620138
2098,850,16250,0,0,0,0.120561
2099,2050,86250,0,0,0,0.0374849
2100,3750,408125,0,0,0,0.859821
2101,2900,103750,0,0,0,0.0443282
2102,1750,65000,0,0,0,0.0386953
2103,1200,37500,0,0,0,0.107487
2104,3300,91875,0,0,0,0.720621
2105,3050,295000,0,0,0,0.32743
2106,2300,141250,0,0,0,0.0853602
2107,3200,128750,0,0,0,0.580695
2108,1450,53750,0,0,0,0.0176222
2109,3400,207500,0,0,0,0.0809297
2110,1750,73750,0,0,0,0.281092
2111,2800,228125,0,0,0,0.0769076
2112,4800,407500,0,0,0,0.670251
2113,2600,66875,0,0,0,0.109374
2114,4200,362500,0,0,0,0.0905882
2115,5250,563750,0,0,0,0.705176
2116,3000,193125,0,0,0,0.151844
2117,2300,93750,0,0,0,0.324142
2118,4300,311875,0,0,0,0.742111
2119,5150,291250,0,0,0,0.640405
2120,3150,263125,0,0,0,0.712427
2121,3750,355000,1,1,1,0.678633
2122,4500,506250,0,0,0,0.516611
2123,3600,167500,0,0,0,0.8604
2124,2100,125625,0,0,0,0.56937
2125,3400,275625,0,0,0,0.317398
2126,3450,316250,0,0,0,0.0789602
2127,4800,405000,0,0,0,0.288326
2128,5850,383125,0,0,0,0.416755
2129,2350,105000,0,0,0,0.0574135
2130,3300,208750,0,0,0,0.0999404
2131,4450,195625,0,0,0,0.269353
2132,3300,160000,0,0,0,0.759358
2133,1000,33750,0,0,0,0.164444
2134,4050,263750,0,0,0,0.492417
2135,4500,495000,0,0,0,0.648878
2136,2500,147500,0,0,0,0.700956
2137,6450,720000,0,0,0,0.691041
2138,3450,166250,0,0,0,0.107655
2139,3200,180625,0,0,0,0.810685
2140,4250,304375,2,2,1,0.526757
2141,2650,112500,0,0,0,0.582025
2142,5650,422500,0,0,0,0.193997
2143,1850,51250,0,0,0,0.201175
2144,5500,383750,0,0,0,0.555533
2145,3150,321250,0,0,0,0.79379
2146,3500,168750,0,0,0,0.087084
2147,3400,194375,0,0,0,0.037527
2148,4300,170000,0,0,0,0.1738
2149,2600,98125,0,0,0,0.308198
2150,3450,256250,0,0,0,0.800158
2151,4400,442500,0,0,0,0.839908
2152,5150,476875,0,0,0,0.926483
2153,4650,352500,0,0,0,0.590919
2154,2450,143750,0,0,0,0.880245
2155,6750,758125,1,0,1,0.603159
2156,1500,51250,0,0,0,0.242261
2157,3300,156875,0,0,0,0.0464867
2158,3350,184375,0,0,0,0.104617
2159,950,25625,0,0,0,0.0649174
2160,2050,120000,0,0,0,0.330584
2161,2850,219375,0,0,0,0.204481
2162,2700,238125,0,0,0,0.895559
2163,3300,122500,0,0,0,0.123224
2164,1500,57500,0,0,0,0.817645
2165,2800,153125,0,0,0,0.4932
2166,3950,325625,0,0,0,0.76291
2167,2700,154375,0,0,0,0.311092
2168,3450,298750,0,0,0,0.739979
2169,2700,156875,0,0,0,0.675367
2170,3350,261250,0,0,0,0.166564
2171,800,27500,0,0,0,0.0826176
2172,750,20000,0,0,0,0.00991344
2173,3050,248750,0,0,0,0.657459
2174,3950,218750,0,0,0,0.201184
2175,2950,195000,0,0,0,0.203921
2176,2700,227500,0,0,0,0.708033
2177,8050,948750,0,0,0,0.212355
2178,2700,73125,0,0,0,0.109949
2179,2800,251875,0,0,0,0.0378997
2180,6350,445000,0,0,0,0.4769
2181,1250,54375,0,0,0,0.0720311
2182,1350,73750,0,0,0,0.368567
2183,3750,241250,0,0,0,0.0494281
2184,4850,340000,0,0,0,0.0430017
2185,3200,136875,0,0,0,0.186703
2186,3700,220625,0,0,0,0.477005
2187,5400,896250,1,1,1,0.192618
2188,2700,211250,0,0,0,0.186138
2189,3700,236875,0,0,0,0.694021
2190,3050,233125,0,0,0,0.0180183
2191,2250,111875,0,0,0,0.0489855
2192,2700,138750,0,0,0,0.0641107
2193,3850,178750,0,0,0,0.415561
2194,1350,48750,0,0,0,0.197616
2195,2450,174375,0,0,0,0.300469
2196,2750,233125,0,0,0,0.632914
2197,750,21875,0,0,0,0.0229302
2198,3100,235625,0,0,0,0.0173519
2199,4900,309375,0,0,0,0.353372
2200,2850,196875,0,0,0,0.021247
2201,4500,264375,0,0,0,0.091922
2202,2400,101875,0,0,0,0.149629
2203,4000,356875,0,0,0,0.370044
2204,1250,31875,0,0,0,0.0252688
2205,2500,179375,0,0,0,0.334864
2206,2950,186875,0,0,0,0.84957
2207,2150,129375,0,0,0,0.669276
2208,1100,36875,0,0,0,0.107354
2209,3250,291250,0,0,0,0.0215828
2210,3750,228125,0,0,0,0.378616
2211,1650,51250,0,0,0,0.636565
2212,2100,93125,0,0,0,0.161428
2213,4900,640000,0,0,0,0.948069
2214,2900,220000,0,0,0,0.387289
2215,4100,426250,0,0,0,0.279483
2216,1150,31875,0,0,0,0.327698
2217,3050,241250,0,0,0,0.82503
2218,4300,411250,0,0,0,0.786187
2219,2900,171250,0,0,0,0.842479
2220,1550,56250,0,0,0,0.0200583
2221,3150,288750,0,0,0,0.064643
2222,3900,293750,1,1,1,0.612051
2223,4400,450625,0,0,0,0.727762
2224,3100,192500,0,0,0,0.960373
2225,3250,230625,0,0,0,0.307739
2226,4400,606875,0,0,0,0.714026
2227,2300,147500,0,0,0,0.275072
2228,1150,39375,0,0,0,0.756428
2229,2550,98750,0,0,0,0.163213
2230,3450,266250,1,1,1,0.517492
2231,4900,378125,0,0,0,0.13093
2232,3000,164375,0,0,0,0.102975
2233,2350,201875,0,0,0,0.592418
2234,4650,384375,0,0,0,0.084096
2235,2150,147500,0,0,0,0.0528065
2236,4250,281250,0,0,0,0.272191
2237,2750,126250,0,0,0,0.505337
2238,1750,44375,0,0,0,0.516776
2239,900,28750,0,0,0,0.27064
2240,2450,93750,0,0,0,0.0665469
2241,5100,284375,0,0,0,0.860301
2242,4150,428750,4,4,1,0.247715
2243,2500,121250,0,0,0,0.535191
2244,3800,386250,0,0,0,0.16399
2245,1700,48750,0,0,0,0.213462
2246,750,22500,0,0,0,0.410873
2247,3850,261875,0,0,0,0.940833
2248,4100,493750,0,0,0,0.761355
2249,2950,281250,0,0,0,0.21562
2250,2200,68125,0,0,0,0.252051
2251,3800,226250,0,0,0,0.855476
2252,4900,501875,0,0,0,0.162414
2253,6400,488125,0,0,0,0.16179
2254,4050,158125,0,0,0,0.787268
2255,4250,289375,0,0,0,0.570082
2256,3450,191250,0,0,0,0.380149
2257,4000,315625,0,0,0,0.0991943
2258,2850,230000,0,0,0,0.482414
2259,2850,217500,0,0,0,0.125869
2260,3450,165625,0,0,0,0.135867
2261,2500,198750,0,0,0,0.172514
2262,1850,102500,0,0,0,0.201516
2263,4200,428750,0,0,0,0.271152
2264,3650,416875,0,0,0,0.230414
2265,3200,174375,0,0,0,0.710459
2266,5200,465625,0,0,0,0.571565
2267,4050,263125,0,0,0,0.060817
2268,3900,141250,0,0,0,0.473357
2269,4000,275000,0,0,0,0.525667
2270,1000,30625,0,0,0,0.0294365
2271,4350,327500,0,0,0,0.374879
2272,2800,157500,0,0,0,0.356999
2273,4400,403125,0,0,0,0.772909
2274,4350,256250,0,0,0,0.362957
2275,2650,156875,0,0,0,0.0299034
2276,3700,341250,0,0,0,0.789338
2277,2650,154375,0,0,0,0.88881
2278,2600,123750,0,0,0,0.0584694
2279,2850,221250,0,0,0,0.0175655
2280,3750,302500,0,0,0,0.0534149
2281,2500,166250,0,0,0,0.890782
2282,1450,77500,0,0,0,0.123696
2283,3000,136875,0,0,0,0.109903
2284,3150,175000,0,0,0,0.842194
2285,2650,206875,0,0,0,0.170665
2286,6400,787500,0,0,0,0.94527
2287,5750,553125,2,1,1,0.60605
2288,3900,199375,0,0,0,0.689299
2289,3400,230625,0,0,0,0.0680613
2290,2850,175625,0,0,0,0.025979
2291,5600,488750,0,0,0,0.897819
2292,4800,436875,1,0,1,0.484015
2293,2450,128125,0,0,0,0.918352
2294,1750,101250,0,0,0,0.710424
2295,2550,153125,0,0,0,0.0214905
2296,2100,100625,0,0,0,0.0312488
2297,5550,496875,1,1,1,0.879795
2298,6450,596875,0,0,0,0.820164
2299,4950,508125,2,2,1,0.62677
2300,3250,338125,0,0,0,0.499754
2301,2650,192500,0,0,0,0.830231
2302,3350,279375,0,0,0,0.0195202
2303,3750,270000,0,0,0,0.622621
2304,2900,228750,0,0,0,0.0134174
2305,2950,171250,0,0,0,0.0410451
2306,4300,218750,0,0,0,0.179832
2307,3100,232500,2,1,1,0.464918
2308,4450,343750,0,0,0,0.294757
2309,2550,220625,0,0,0,0.552101
2310,4550,649375,0,0,0,0.813139
2311,3650,204375,0,0,0,0.124288
2312,3500,276250,0,0,0,0.886628
2313,2750,220000,1,1,1,0.852303
2314,3900,306250,0,0,0,0.503847
2315,4050,265625,0,0,0,0.545773
2316,5150,596250,3,3,1,0.870731
2317,4200,198125,2,1,1,0.867617
2318,1150,31250,0,0,0,0.156483
