,altitude,aspect,fault,ndvi,plan,profile,rainfall,river,road,slope,spi,sti,twi,soil_envi,landuse_envi,lithology_envi,len_x,len_y,Shape_Leng,Shape_Area
3312,107.204947,207.8406299,4204.545433,-0.016136557,0.052678175,0.054295128,966.7763681,119.2363158,652.6742836,4.740678956,4.15545808,1.543486431,6.556382203,5,3,5,28,17,2500,176875
3313,241.0084507,119.8054214,1185.843903,0.054342081,0.069928707,0.065171153,1115.797073,387.9765284,711.9855513,17.43849921,16.43713263,8.202554462,5.320341211,4,3,11,23,29,2950,221875
3314,496.0997067,118.8436123,6887.276092,0.18297323,-0.005756881,0.008039058,1022.935577,292.7524073,1219.032124,19.74640319,18.64914624,9.376791675,5.080771356,1,5,5,26,28,3000,213125
3315,489.1923077,276.1985487,7027.317786,0.184397229,-0.044249083,-0.010110407,1024.341906,283.4317189,877.3062108,18.53776255,17.67246928,8.705319269,5.18042017,1,4,5,26,18,2300,178750
3316,532.5302663,178.8460129,6211.541668,0.176531524,-0.015575002,-0.027956635,1017.616081,677.155658,500.8982411,24.47248839,23.86955762,12.04360733,4.800553956,1,5,8,30,32,3400,258125
3317,470.2428571,266.0122604,6222.295691,0.187830759,0.036325152,0.039035425,1019.067525,390.7256853,566.5137078,24.47312953,23.89533145,12.09507101,4.829606227,1,4,8,50,24,4250,393750
3318,208.5244755,115.4137896,3392.198681,0.162645868,0.035183785,0.071623568,985.4264432,162.7915456,315.8533662,23.15428946,22.36363036,11.35783505,4.91357637,1,5,1,15,26,2250,89375
3319,199.7457627,298.5986372,3110.728706,0.204919495,0.204884839,0.21308997,983.0366201,91.3900185,91.63658743,27.42025979,27.37636011,13.75478867,4.660688814,1,4,1,12,15,1400,73750
3320,110.9553806,207.3433455,2601.74523,0.034666706,0.023684084,-0.007429322,921.8890531,483.581961,304.4689698,4.216547348,3.64683957,1.319348289,6.950738083,4,3,3,38,31,3800,238125
3321,103.5931034,181.6310918,2247.042555,0.026547797,-0.01575257,-0.01134283,933.5252446,55.04306818,518.7309697,4.532909989,3.945637584,1.457785844,6.763128343,4,3,3,18,16,2050,90625
3322,470.5439213,256.5716731,819.3850052,0.182240204,0.016710386,-0.002484835,1091.210294,272.6296479,953.9874595,30.54315213,30.99287938,15.58269572,4.520904339,2,5,10,74,37,6650,889375
3323,596.9325153,273.5284603,5743.824255,0.160773739,-0.048110639,-0.04784698,1014.05412,664.3018575,1031.829659,29.62508211,29.98362818,15.0061492,4.546023527,1,4,8,44,29,4050,305625
3324,510.1271262,97.63119177,4875.835096,0.151988891,-0.006581431,-0.004576093,1001.310529,463.450175,1435.325757,26.37703804,25.95926185,13.16602412,4.709038214,1,5,1,48,53,5450,698125
3325,373.2383562,75.19968464,4422.078542,0.218004116,0.033758996,0.010865611,994.1472719,371.8286961,851.0956585,23.3099418,22.59956262,11.39563856,4.878425971,1,4,1,48,28,4300,456250
3326,109.5494505,106.5303525,3437.580172,-0.009396786,-0.009886803,0.024987413,966.1008683,81.16219499,154.5519034,4.779746514,4.571311947,1.647837821,6.605275888,5,3,5,14,13,1400,56875
3327,208.7188406,150.0358644,704.4685828,0.016815662,0.031511033,0.012287836,1116.096788,249.0553015,922.7038512,11.03230027,9.85973169,4.567857733,5.708894246,4,3,11,21,33,2850,215625
3328,420.7296296,263.2459516,2625.65157,0.188914018,0.016828892,-0.01482836,975.1231397,618.7730165,659.5040481,20.39450614,19.15081331,9.681395257,4.99294811,1,4,1,26,57,4400,337500
3329,534.8351515,176.1352908,1300.962142,0.246806583,-0.027221134,-0.041086402,942.3296956,617.4784555,873.2325979,24.18601977,23.51698231,11.87830264,4.81366731,1,5,1,54,45,5700,515625
3330,111.59,125.4084027,2600.539419,0.037583351,0.001350529,0.018664759,922.9801541,506.0369841,437.0781133,4.260815959,3.712911234,1.337996539,6.76841616,4,3,3,33,32,3400,250000
3331,436.8279883,253.2536133,6537.897452,0.176555909,-0.002251416,-0.002166085,1020.906092,403.9738132,152.1105757,17.68799174,16.32040593,8.167817058,5.172709099,1,5,8,23,31,3050,214375
3332,617.4216028,83.52962343,5808.844274,0.17695717,0.068166562,-0.002789885,1013.987006,729.9007317,996.2492891,25.17369551,24.46048146,12.43964384,4.747906461,1,5,8,39,14,2850,179375
3333,111.5111821,112.271101,4109.769069,0.030644597,-0.005611501,-0.009317017,966.5637293,135.1476015,341.4148477,4.695519719,4.167513451,1.546234123,6.605896362,5,3,5,24,26,2700,195625
3334,407.2692308,267.4218234,2582.82185,0.180395228,0.003430215,0.039093454,975.7502647,515.9602911,682.0550929,21.82511954,20.64553057,10.52234107,4.928991276,1,3,1,13,40,2850,211250
3335,294.255,133.6840861,453.8382414,0.276928188,0.09866966,0.141616223,932.8329214,108.6791305,533.3800565,23.52130963,22.71500926,11.57901474,4.894032412,1,4,0,22,18,2250,125000
3336,113.2516556,185.1117182,2191.916664,0.040455006,0.009559045,-0.005422252,920.6460446,122.3785998,994.3640859,4.737500513,4.144808713,1.547889369,6.631764405,4,3,3,28,32,3650,283125
3337,104.9818182,190.2618056,1785.485022,-0.044976539,-0.012994965,0.050715336,939.6368375,319.5966838,955.8634078,3.388602485,2.883413163,0.978330463,7.449634088,4,3,3,13,17,1600,68750
3338,130.6858974,202.8673433,695.3424153,-0.004591462,0.023356855,0.043802479,951.0150862,489.8121696,2156.87309,9.552894207,8.88039666,4.04688368,6.048411929,2,3,3,28,30,3700,195000
3339,266.8401639,122.6681374,1987.672327,0.178806553,-0.019803615,-0.020963963,1109.875365,374.6240446,424.4602385,16.2848891,15.14716916,7.489416191,5.346635736,4,3,11,27,38,3600,152500
3340,153.5024155,180.4368179,548.5273458,0.148644836,0.013933347,0.031199343,902.4205134,184.8429589,321.333328,5.343707409,4.665079541,1.864776326,6.762226231,4,3,3,26,38,3700,129375
3341,134.3264463,174.0247716,1117.240426,0.113136553,0.036496378,0.034345147,911.3326459,192.0931045,935.54727,4.508924139,4.407117891,1.546366719,6.685813005,4,3,3,25,31,3000,151250
3342,120.223301,151.7983844,1688.762187,0.07143805,-0.010437864,-0.022334936,917.5779407,185.5369386,1482.446538,3.83469161,3.474161428,1.194877985,6.821754611,4,3,3,15,28,2650,128750
3343,107.09375,151.2600387,3494.349258,0.032486561,0.073591722,0.022093009,966.0837803,47.55123986,80.83333333,5.529981773,4.846572872,1.838174859,6.329373658,5,3,5,7,7,750,20000
3344,113.9767442,203.8746338,3196.245063,0.042827536,0.063705234,0.044182912,965.828577,89.64743844,182.8642039,6.666705021,5.945644282,2.422598194,6.23661955,5,3,5,35,27,3950,188125
3345,117.978903,220.4947767,4901.835616,0.034037251,0.010836071,0.005880763,966.5803396,301.8598334,499.2771017,7.152432614,6.474207663,2.695302196,6.265720332,5,3,5,26,47,4400,296250
3346,318.0987074,86.88123728,1641.213849,0.012091183,0.032921153,0.022255746,1083.690629,201.2539086,1079.727302,18.91220901,17.71797197,8.883357433,5.148381056,1,3,5,56,26,4700,531875
3347,444.6146789,105.8740243,6868.573675,0.170419876,-0.001982018,-0.004399527,1022.135739,146.9887103,321.8816586,17.80616111,16.42767657,8.244175224,5.174266916,1,5,8,20,28,2550,204375
3348,572.7847411,244.9835459,6056.147272,0.199192246,-0.006211054,-0.004733916,1016.132248,737.506176,604.3394019,21.25468353,20.21692136,10.24954775,5.002565066,1,5,8,18,58,4550,229375
3349,447.3257042,120.0428253,1137.441494,0.207469757,-0.005379774,0.020411141,943.7597072,403.7304711,1171.969871,23.952015,22.96566435,11.74822332,4.815730711,1,5,1,46,33,4350,355000
3350,136.5544554,127.0084127,1079.22096,0.119382529,0.040338778,0.036887652,908.2033591,235.9893477,837.5597002,4.350177389,3.94977521,1.39558086,6.719048897,4,3,3,24,36,3300,189375
3351,190.75,178.4284809,107.7370232,-0.03287337,0.186827469,0.014827469,957.5698135,611.3719635,2268.957788,15.77452708,14.30111392,7.049036407,5.275731683,2,3,3,12,8,1050,25000
3352,102.6060606,185.0647324,3667.46019,0.037470534,0.063369592,-0.067851421,966.186431,190.4130667,118.1595175,3.366457542,2.944106297,0.976909708,6.838840586,5,3,5,6,8,800,20625
3353,196.1328671,130.3355539,352.6656306,0.031899203,-0.027830897,-0.048259391,1114.358284,112.7801395,1153.055482,9.927467648,8.831444356,3.985117202,5.800011745,4,3,11,23,17,2250,89375
3354,496.2415094,92.87654712,5620.884158,0.152517287,-0.06230096,-0.058005085,1012.813128,424.0769082,288.306547,19.14766715,17.79523922,8.991852737,5.082602992,2,5,5,20,36,3200,165625
3355,245.7142857,186.2018099,432.7054284,0.274053757,0.132655143,0.030698373,938.1617742,72.09553334,886.2112901,17.02047493,16.24927066,7.961360962,5.359436149,1,4,0,11,13,1250,39375
3356,155.4939394,119.0322263,522.152634,0.146829031,0.002237349,0.025640939,898.2572808,171.5163202,260.0567562,6.385300006,5.65259938,2.338661962,6.342551448,4,3,3,22,35,3550,206250
3357,110.5179063,184.5741922,2643.37092,0.040091479,-0.001718969,-0.010436965,925.5674943,283.419329,573.9979903,4.315973516,3.769751532,1.361836715,6.70762832,4,3,3,25,27,2750,226875
3358,284.4634703,248.6681831,1717.466489,0.154854836,0.025059789,0.04321645,1111.14174,427.3003437,624.4382181,23.42223258,22.98791601,11.53347553,4.930265291,4,3,11,33,44,4150,273750
3359,394.2424242,142.5026301,1804.107224,0.034193822,0.11335924,-0.005732838,1081.143606,401.1499195,944.3654952,20.93544073,20.24345159,10.09144937,5.069152037,1,3,5,8,21,1600,41250
3360,399.3610354,250.2392434,4044.839585,0.207034663,-0.030675976,-0.017899159,992.5092453,466.7109588,955.1777797,24.22990742,23.46388006,11.89946207,4.804225396,1,4,1,56,34,4950,458750
3361,367.3167849,106.6464953,3550.928605,0.145557009,-0.027114673,-0.019100957,990.0210645,516.7894936,742.3018496,27.08794735,26.32324901,13.53871613,4.635102205,1,4,1,22,38,3150,264375
3362,441.4734848,260.0947438,230.3727937,0.20575753,-0.003833753,-0.000392618,917.1444453,498.3281881,260.6106614,26.24842675,25.66478177,13.08699499,4.712500531,2,5,0,44,46,4650,660000
3363,108.1304348,205.802241,3731.863514,0.040704054,0.024273884,0.03726365,966.2645432,280.2353917,111.6700262,5.394417545,4.732717839,1.821815,6.447784016,5,3,5,26,22,2500,129375
3364,104.7289528,165.7846617,2457.47466,0.027182263,0.01600674,0.007067969,931.2286394,187.4748575,317.9713223,4.588840157,4.017982678,1.502985955,6.683514258,4,3,3,32,31,4800,304375
3365,173.6471861,169.5174902,263.1033264,0.022880432,0.057458943,0.033516089,960.0467832,634.8648917,2103.373029,14.68031095,13.49733767,6.564327584,5.438001469,2,3,4,31,28,3300,288750
3366,112.8859649,135.2383272,3073.183673,0.034396951,0.029745734,0.04438053,965.6763769,84.57229523,223.4689339,5.354051164,4.700652129,1.808588654,6.436059759,5,3,5,38,20,3550,142500
3367,247.1970128,268.9049809,1025.048871,-0.019222095,0.041077793,0.045202411,1096.926957,242.362859,457.0945547,19.21473888,18.27958775,9.143574436,5.186867848,1,3,5,57,42,5450,878750
3368,415.1142132,210.8579241,5774.788554,0.219609829,0.007409286,0.004058021,1018.254381,385.2488444,1301.524797,19.57929992,18.21447078,9.220054049,5.042368739,2,4,5,32,26,2950,246250
3369,445.8404762,186.4169249,5964.909325,0.209423084,-0.029288692,-0.023103817,1020.076938,682.4212619,1783.342507,23.74049776,23.1346073,11.64002592,4.853254142,2,4,5,29,39,3700,262500
3370,147.5526316,134.1685554,685.4822356,0.132636708,0.04241985,0.062918078,896.8873768,299.2600435,427.3313134,6.828407338,5.97767796,2.490315985,6.413330258,4,3,3,13,19,1600,71250
3371,113.1315068,183.9080344,2130.634871,0.121573786,-0.016687574,-0.015308778,963.824244,272.7046177,263.3355541,4.273248338,3.773914544,1.343714123,6.688998844,4,3,11,31,25,3000,228125
3372,113.5945946,202.5279557,2493.725986,0.119579587,0.021934714,0.042490942,964.7507318,215.7238873,362.1798053,5.361585227,4.709007631,1.822875559,6.468176848,4,3,11,50,37,4800,300625
3373,104.1290323,123.9660945,4485.723097,0.031161548,-0.025173607,0.035516056,967.2642271,90.90961456,140.3272514,4.897426162,4.29101947,1.603188976,6.557582624,5,3,5,13,5,1000,19375
3374,112.2742317,170.9166129,5472.030045,0.033723079,0.017608497,0.024904878,965.659785,174.4615752,167.0867131,5.48417885,5.01515121,1.945631209,6.614456114,4,3,5,28,27,3350,264375
3375,107.6833977,177.6831359,5831.462559,0.06679703,-0.025334197,-0.023969299,964.8973247,329.7863964,170.1683721,5.490813115,4.828220244,1.898365906,6.462939496,4,3,5,23,20,2450,161875
3376,244.3932584,152.912047,874.3591139,0.106059301,0.056926503,0.017295194,1113.198926,341.7659064,1106.667493,16.70560823,15.62101688,7.718715209,5.31527225,4,3,11,14,41,3300,166875
3377,458.3650794,62.88268556,5356.633777,0.188876343,0.061344349,0.026730536,1012.381341,321.594338,481.8676,20.77964345,19.66360633,9.938448615,5.001811271,2,5,5,17,28,2550,157500
3378,475.0241327,115.7372182,1322.41673,0.155601372,-0.029903193,-0.013908701,953.3724691,743.5759065,1601.772887,23.91796586,23.28538529,11.74891543,4.843513562,1,5,1,39,51,4650,414375
3379,566.4948454,169.0396768,1490.480303,0.175053578,0.019632772,-0.010748622,951.0843316,814.310398,1328.064986,22.50245773,21.71123464,10.91586051,4.907355741,1,5,1,57,48,5500,485000
3380,241.877892,171.5557992,373.1387202,0.15406985,0.090592627,0.054588879,890.1379709,401.7303499,613.8614087,19.17766167,18.33260497,9.150077307,5.195488735,1,5,8,38,79,6300,486250
3381,105.9375,145.1522508,2445.710484,0.086039528,0.005579881,-0.011902978,964.6766935,245.6059822,100.6148805,4.324544586,3.773792493,1.378889742,6.767495873,4,3,11,24,19,2550,140000
3382,255.0361446,236.3470356,297.7479487,0.272846834,0.07343783,0.043637379,936.4155112,76.00238078,889.3887461,23.72595053,22.46648645,11.59961733,4.802111867,1,4,0,10,22,1650,51875
3383,121.2071429,210.3834163,1821.317758,0.092900017,0.001873888,0.025600657,918.2290754,53.97384116,1556.513622,5.526322424,5.007378325,1.946387269,6.634468079,4,3,3,19,25,2350,87500
3384,112.7980769,157.3827993,1762.632621,0.130649973,0.049272461,0.026925079,962.9176968,231.0700605,786.6262296,6.00093692,5.414739977,2.189364627,6.514767633,4,3,11,31,34,3550,325000
3385,106.95,146.0339375,2722.70668,0.09519115,0.040657013,0.029150673,965.1972422,114.5132216,164.1093637,5.160082187,4.491901614,1.714736576,6.646344541,4,3,5,35,20,3150,150000
3386,111,267.6969296,4584.298828,0.050678766,0.107285932,-0.043093041,967.7253938,208.4500656,180.5076657,8.31351242,7.357731859,3.20738261,6.028856393,5,3,5,15,11,1350,46250
3387,357.972028,72.17222852,5359.826735,0.226060712,0.026684894,0.077541644,1014.476962,61.24650763,982.9344021,14.91241133,13.42489181,6.5795621,5.517632805,2,4,5,17,23,2100,89375
3388,361.6781609,208.0844236,5510.554295,0.175514675,0.034419525,-0.007227138,1016.134229,237.4806741,1373.575183,19.75320629,18.72537676,9.408619107,5.10675792,2,3,5,16,9,1350,54375
3389,544.4018265,283.517017,6026.605103,0.180841861,0.031106274,-0.019365497,1015.633239,608.4193739,582.9786004,22.36265235,21.49238943,10.89546041,4.943648234,1,5,8,16,57,4400,273750
3390,421.1052632,258.4886244,2448.583406,0.15287186,0.001922549,-0.03855416,976.7053494,536.0657534,693.7298658,21.33069793,20.17530074,10.20010453,4.936478178,1,3,1,25,47,4200,237500
3391,275.3913043,139.2165392,659.4313918,0.255036458,-0.046312603,0.124625576,943.3539641,141.5461575,1246.17326,17.06753348,15.80551598,7.894233931,5.278755603,1,4,0,21,13,1850,57500
3392,373.3423237,288.406381,190.4307556,0.226938644,0.035897009,0.036926905,923.5931255,347.8516341,305.42669,25.73619186,24.84048111,12.77896815,4.715247138,2,4,0,29,35,3300,301250
3393,130.7832168,161.1757455,1287.403549,0.074302333,0.05560364,0.030288587,907.3781802,123.784993,1065.875468,5.058504791,4.724545476,1.740363843,6.588204417,4,3,3,9,27,2100,89375
3394,235.2362869,100.5184561,548.3428758,-0.028287906,0.005296123,0.031519059,1104.900802,273.531003,287.2458481,16.14761258,14.79269644,7.308678589,5.27994629,1,3,5,24,30,3050,296250
3395,381.9358974,82.95486754,1922.668699,0.080085086,-0.060728397,-0.026442683,1078.305725,499.1166423,1056.373181,20.55410046,19.59483689,9.859173933,5.054272127,1,3,5,14,25,2350,97500
3396,396.0952381,175.422193,3823.068484,0.147355808,-0.00690889,-0.05144075,1035.419735,435.7088638,1864.519682,21.5531963,21.03916408,10.45824504,5.026559888,1,3,5,18,17,1800,91875
3397,574.905914,264.5420448,5511.784857,0.206928219,-0.042930913,-0.020041421,1012.327835,702.670971,1744.281573,28.60206978,28.61271465,14.4430154,4.60071219,2,4,5,41,58,5200,465000
3398,211.7307692,253.5992395,2907.432252,0.238766343,0.091756912,0.080642236,984.5110145,175.3733283,94.88556337,29.76540236,30.43927918,15.11775128,4.574493573,1,4,1,18,17,1900,113750
3399,115.8102767,174.3813537,2160.950738,0.04329951,0.021548533,0.015291795,921.5707878,159.7679534,1279.571842,5.13889404,4.821982314,1.799748747,6.706445752,4,3,3,19,23,2350,158125
3400,122.3134921,207.4205657,832.212258,-0.003531224,0.037147386,0.046275752,951.0634223,533.2516093,1924.540413,6.368385088,5.668094704,2.416102604,6.459859557,4,3,3,22,47,3950,157500
3401,101.5862069,168.0934711,2495.174514,0.016980849,-0.022184923,0.003896631,965.0425005,141.6624372,231.0883191,2.5552109,2.232247972,0.683350663,7.132116458,4,3,11,9,15,1250,36250
3402,109.7798913,227.1046609,2871.843324,0.034826018,0.018078295,0.019216679,965.4336457,168.9295258,203.7307641,5.442197946,4.782968707,1.873171372,6.477685839,4,3,5,37,30,3800,230000
3403,375.8095238,58.3570054,3348.049707,-0.033810959,-0.082757735,-0.111540802,991.1597742,509.4018836,750.3076605,25.07035698,24.3941002,12.39201516,4.760231722,1,1,1,16,30,2550,118125
3404,122.8148148,177.0122372,809.4543564,0.13530092,0.039175747,0.037586108,964.3784921,182.6659909,1931.023554,5.928773957,5.249173077,2.103581318,6.565895434,2,3,4,25,26,2750,151875
3405,279.7321429,77.98350196,2378.364097,0.216636854,-0.027267199,-0.014294227,1099.501193,82.61037545,121.8062742,19.16417256,18.25890361,9.109587313,5.159350287,1,4,11,19,12,1650,70000
3406,247.113879,257.8227722,157.6439524,0.01300096,0.0185569,0.026420822,1111.748597,356.4639661,898.677526,21.80473156,20.94811203,10.55351142,4.969737426,4,3,11,33,32,4000,351250
3407,337.1269531,259.4493776,3367.679739,0.163138852,0.007135472,0.011108175,1044.851001,357.1563234,2252.894215,22.19082161,21.15142237,10.7324475,4.9091839,1,3,5,29,37,3450,320000
3408,490.9305556,237.540104,5289.379768,0.194706723,0.004861657,-0.011998054,1014.009907,477.0120478,1595.501,26.77405195,26.54008761,13.37813053,4.744695641,2,4,5,38,49,4850,360000
3409,483.5665635,242.4636285,5633.008639,0.105610799,-0.066831663,-0.045146334,1008.751776,728.879621,238.3182718,19.59136337,18.18569331,9.23921361,5.047848704,2,3,5,30,28,3050,201875
3410,447.2457467,266.6888597,5795.612507,0.14226169,-0.00664213,0.019051431,1017.434717,673.9639742,1913.266993,19.67389971,18.34683735,9.281158073,5.04615893,2,3,5,27,43,3600,330625
3411,247.2068966,74.42669896,3054.1044,0.131047583,0.126771964,0.134471412,988.2081032,173.5843868,382.3296824,29.62193231,31.58984723,14.92229908,4.576198848,1,5,1,17,26,2250,163125
3412,106.8668731,183.9757444,1390.34729,-0.037055385,-0.027045809,-0.002575596,945.4724559,554.5747087,1296.671437,5.475390874,4.823729037,1.898007149,6.471113245,4,3,3,22,27,2650,201875
3413,151.6943907,174.2914114,754.8446565,0.073444285,0.035391103,0.022572411,962.472265,343.1535282,1614.187834,9.96783854,9.117219943,4.199210785,5.973996112,2,3,4,46,38,4450,323125
3414,117.6245487,131.8708342,1213.113759,0.141162476,-0.00035608,0.031697331,962.9131864,161.9046314,1337.516859,4.30457652,3.87216392,1.396737248,6.781768288,4,3,11,38,18,3350,173125
3415,575.0260417,119.9149513,6163.233603,0.128198334,-0.002780663,0.040937663,1004.669164,656.7920713,991.0542027,26.91771063,26.75569409,13.44042834,4.673438486,2,5,5,25,41,3500,240000
3416,655.7965686,151.6330212,6372.079283,0.139910725,-0.041798515,-0.091397542,1007.204951,808.234136,767.7050776,31.51892557,32.73314898,16.1007011,4.48139677,2,5,5,37,40,4050,255000
3417,597.0875706,138.3690855,6345.689219,0.181134561,0.011937144,0.061829312,1008.592699,753.5014142,488.987965,27.91869909,27.78764098,14.06383865,4.642226709,2,5,5,40,23,3650,221250
3418,524.5497512,198.5749172,6155.8586,0.152317336,-0.022436242,-0.037910149,1008.79073,661.832605,405.7880945,22.28957643,21.33287647,10.80207558,4.923635969,2,5,5,42,24,3850,251250
3419,154.2267658,118.8872409,662.4927388,0.055628876,0.040518829,0.048634758,962.3630907,412.0416188,1807.114999,11.11532712,10.25482354,4.814197879,5.89484721,2,3,4,39,34,3750,168125
3420,114.1584699,256.7991166,1557.583889,0.102209079,0.039980789,0.013618025,962.8929023,345.6813397,1200.697641,5.307032311,4.671113553,1.798792934,6.579398434,4,5,11,23,18,2250,114375
3421,553.681638,100.4804441,914.6483895,0.187627922,-0.037494161,-0.024744988,1080.561423,480.7064214,1229.365447,28.87666156,29.34060321,14.62482704,4.624764342,1,5,10,42,44,4500,607500
3422,245.1304348,143.3642501,855.0443131,0.070982948,0.052819017,0.102989998,1111.242949,248.8154209,1262.499314,18.85951464,17.74535595,8.887837426,5.147536643,1,3,11,18,40,3450,158125
3423,104.5068493,129.4602852,2654.833041,0.019277053,-0.033945169,-0.00997922,933.8350086,331.4905837,52.82601271,4.352251964,3.80988654,1.371263002,6.655145626,4,3,3,17,7,1400,45625
3424,105.9363636,232.1920493,2609.479372,0.03869456,0.005217276,0.009226953,933.5679099,362.2456024,66.39717213,5.920158154,5.215175141,2.10181584,6.404775711,4,3,3,24,12,2100,68750
3425,104.3707317,177.7837442,2191.272147,-0.033520271,0.010686286,-0.005156754,938.381183,229.0735719,418.73295,5.850315093,5.156690564,2.080567145,6.423032668,4,3,3,20,17,1950,128125
3426,104.3717277,211.5641329,1726.063184,-0.046395142,0.050640153,0.001324007,942.4820563,220.4607389,903.2513913,4.74718193,4.15923123,1.540455681,6.563807887,4,3,3,27,17,2500,119375
3427,118.4166667,195.4976138,6072.225516,0.028142364,-0.025631064,0.005561115,964.7004139,962.2921456,494.7805895,9.159312999,8.388272716,3.721662335,5.981098436,5,3,5,34,37,4000,411250
3428,343.9655172,193.8346188,3647.883127,0.124334303,0.065554989,0.080099058,1039.026083,167.5130507,2023.760006,21.14214641,20.0513185,10.13666175,4.974894882,1,3,5,14,16,1600,90625
3429,419.8020134,270.4891564,4123.854901,0.164106481,-0.012505831,0.00988528,1029.642562,479.8487868,1606.442746,24.94842779,24.04623134,12.32085493,4.763159318,2,3,5,21,31,2800,186250
3430,494.4,190.3912047,6529.886068,0.192486381,0.008522057,0.002707896,1021.147521,178.0763673,885.8531841,20.78594888,20.0330409,10.0356523,5.074172472,1,4,5,24,26,2700,159375
3431,162.742515,150.3812742,149.1171611,0.004631267,0.06152748,0.058562301,958.2136918,347.8780167,2481.302679,14.45239776,13.19107568,6.416636668,5.425523624,2,3,3,24,14,1900,104375
3432,295.0511182,247.2830346,2343.83149,0.164038911,-0.047959741,-0.038781932,1102.270578,226.3561161,261.4042657,18.67718947,17.3660321,8.766350288,5.139095262,1,3,11,31,26,3200,195625
3433,210.2678571,266.7530676,253.2134226,0.035309722,0.14144554,0.11353677,1109.717281,110.0752419,1170.372585,16.17950967,15.31372671,7.532822222,5.437868885,1,3,11,12,10,1150,35000
3434,404.7283951,236.4398171,4670.248023,0.163437577,0.008968459,-0.029550063,1021.041841,326.6514034,1459.416423,30.4299922,31.61043361,15.41734442,4.522058525,2,3,5,29,14,2450,101250
3435,403.2797619,262.257609,6267.244117,0.206327608,0.039642212,0.050918982,1016.613993,212.6921065,146.752428,19.20009828,17.86522654,8.991993999,5.226830707,1,5,8,14,18,1700,105000
3436,119.5766667,223.3786662,839.3751058,0.02055348,0.048724941,0.040183393,952.3543825,489.5746923,1824.623349,6.122056829,5.396001966,2.174494704,6.417319179,4,3,3,19,48,4050,187500
3437,103.6571429,185.1386648,3827.490525,0.001043094,0.018508519,0.012825332,966.1935727,152.4973262,359.2576817,5.456600782,4.791681915,1.867471655,6.456829961,5,3,5,16,11,1550,65625
3438,290.0516605,81.22821529,3098.989279,0.148401865,0.071190931,0.074230401,1050.980815,111.5875111,2223.008775,21.82361459,20.78365496,10.519368,4.933716793,1,3,5,25,24,2650,169375
3439,191.6625,85.49325295,137.5342742,0.220516191,0.042075375,0.110497545,870.770591,290.3658628,409.6022133,11.26266652,10.04133683,4.636503138,5.644861037,4,5,5,13,20,1750,50000
3440,106.3645833,161.8196055,4489.692179,0.067532492,-0.008188477,0.005261948,967.6060235,77.24583735,138.3487062,4.890138296,4.292478789,1.635522183,6.582119929,5,3,5,20,15,1900,120000
3441,418.1346535,113.291483,4362.018862,0.171530681,-0.007498193,-0.00860219,1026.007999,478.6237504,1671.39635,26.36524336,26.326851,13.10633687,4.705006991,2,3,5,34,29,3850,315625
3442,418.4086022,159.8135805,6532.100533,0.186400502,0.101036541,0.096297929,1019.656069,155.067554,416.6665239,20.31480806,19.42130504,9.722295033,5.065458984,1,5,8,24,22,2400,174375
3443,415.4545455,119.6430035,6661.930895,0.154276646,0.024141098,0.029944805,1020.124904,197.0640321,283.497844,19.93671638,18.96284941,9.530259542,5.100652677,1,5,8,26,21,2400,137500
3444,132.3421053,154.7555137,1297.422418,0.087519961,0.016294179,0.010699114,905.9678554,79.82209642,1130.52507,5.487433221,4.94194376,1.900608719,6.459615343,4,3,3,16,32,3200,142500
3445,110.1824176,197.2518685,4116.317677,0.049935165,-0.015688466,-0.011692882,966.6190361,261.0438755,188.1191636,5.646492541,4.978089411,1.960008367,6.427314199,5,3,5,34,29,3600,284375
3446,104.3424658,192.7689907,5800.883167,0.023191124,-0.004669522,-0.031382935,967.3111911,207.9770468,300.4159294,5.226586071,4.597541199,1.785837402,6.506111302,4,3,5,13,29,2700,91250
3447,372.4698276,228.2424751,1576.87704,0.198208879,0.153095654,0.114623765,1087.980156,199.0708514,881.3629098,27.90786901,27.51989436,14.06699537,4.6307976,1,5,10,28,21,2600,145000
3448,315.6377246,111.8854304,2562.628096,0.113727038,0.06794153,0.046537181,1063.495933,504.0317032,1705.597009,21.82873933,20.89307341,10.57083741,4.966354147,1,3,5,27,18,2950,208750
3449,434.397351,212.8624056,5393.560456,0.115736572,-0.056845081,-0.017946466,1006.26207,580.4597053,270.48443,20.24143285,18.86034469,9.613425764,5.006562429,2,5,5,19,29,2550,94375
3450,492.6708543,195.1381541,4506.86916,0.182954187,-0.031912904,-0.018534965,1003.300668,576.4290705,1984.756994,21.75430893,20.72127051,10.50758435,4.954380323,1,5,1,32,34,3650,248750
3451,382.0076531,192.8230786,666.2745202,0.190642166,0.00718346,-0.004655567,891.9059231,442.7118075,1308.118698,24.55132584,24.2487494,12.12168398,4.828381749,2,5,8,70,74,8000,735000
3452,225.5308642,186.6495398,210.8813038,0.183584358,0.094967038,0.088265372,874.8979543,348.9043812,489.9104377,18.93104793,17.96510736,9.015943821,5.201876813,4,5,5,27,40,3700,202500
3453,223.2064439,127.3094145,364.8807875,0.156615972,0.046493501,0.081547823,883.7137373,338.0657114,558.1187878,16.9390216,15.91950429,7.896733371,5.344583512,4,5,3,53,82,7250,523750
3454,118.520202,144.2185825,2127.617735,0.036182254,0.044864797,0.018639414,920.5155046,151.3373899,1311.931816,4.561656001,4.244105898,1.532219953,6.657296207,4,3,3,22,51,4900,247500
