,altitude,aspect,fault,ndvi,plan,profile,rainfall,river,road,slope,spi,sti,twi,soil_0,landuse_0,lithology_0,len_x,len_y,Shape_Leng,Shape_Area
3789,170.9339623,150.6904069,1170.865851,0.117772887,0.035572938,0.028371264,940.1855038,257.8991703,1424.763401,19.872027,69.31926311,16.14747506,5.529150706,10,3,37,57,44,5450,596250
3790,139.3970588,138.0655473,1891.899427,-0.176455069,0.042066942,0.059763027,1094.189881,206.0511023,580.4987017,4.370750019,10.02088587,1.789520273,7.134646886,1,6,76,18,18,1900,85000
3791,145.1746988,189.1024849,2889.697663,0.05313241,0.019282952,0.007493033,1121.721233,108.0028934,1509.325282,8.403940101,12.94592449,3.915063982,6.141223517,23,3,24,14,18,1850,103750
3792,140.4585987,147.0951111,2846.013818,0.00892156,0.005393956,0.019273922,1131.519846,109.5690877,1717.019058,4.966071194,9.24517452,2.085205243,6.635326963,1,6,24,15,20,1950,98125
3793,138.3790087,178.7279827,2566.305288,-0.098144225,-0.028825695,-0.009822129,1167.234964,659.7669151,944.0370704,5.444886323,10.42947862,2.447194429,6.65096556,1,6,24,37,18,3450,214375
3794,136.942217,137.0335447,4784.758231,-0.103374487,0.016631472,0.02770461,1167.022447,445.5508765,2125.260559,5.892479022,11.30482157,2.664115282,6.548894259,1,6,24,84,41,8150,530000
3795,130.4412955,186.8327205,7246.400549,-0.082052486,0.002723238,0.005100651,1066.720827,455.6607956,579.8464208,6.76207959,11.7244501,3.125681661,6.358672619,23,6,24,19,23,2200,154375
3796,99.26470588,293.1782837,809.2874146,-0.213206418,-0.018322781,0.043397679,939.0909208,112.887435,2296.975435,3.897799077,8.685027121,1.65699845,6.934949538,1,6,89,7,13,1050,21250
3797,103.9833729,155.0695617,119.1513951,-0.056473014,0.001018907,0.002077611,902.9149599,235.9615264,946.3502357,5.782338392,7.883199327,2.234613425,6.53083705,10,6,89,30,35,3900,263125
3798,101.5964912,225.0854373,243.3156015,-0.081584197,0.009383795,0.004106095,900.2480428,166.1170843,791.2075766,5.121437026,8.312092404,2.095786395,6.633894166,10,6,111,21,27,2450,178125
3799,125.6341463,196.6975309,2665.511219,-0.188784157,-0.029310429,-0.03345741,1189.505651,164.6341463,558.4835458,5.041779015,11.98669652,2.465450964,7.143390574,1,6,24,7,9,850,25625
3800,128.0205128,161.3276641,2905.376668,-0.200998795,-0.022956008,-0.016689624,1197.776356,127.2500683,392.9300303,3.969944012,6.861064725,1.506701883,6.887894391,1,6,24,27,27,3100,243750
3801,129.5473684,193.3409571,2991.464104,-0.179403374,-0.000140017,0.012775254,1194.823014,114.5551189,807.6914634,4.811657894,6.722821073,1.83308309,6.577397881,1,6,24,23,17,2800,118750
3802,126.6040462,183.8827955,5646.738936,-0.188823692,-0.009208722,-0.031100534,1120.772612,670.3412525,3184.692366,4.591360651,7.631729026,1.853416282,6.688596243,1,6,24,21,41,3950,216250
3803,135.3442623,215.9163467,2700.453829,0.03797565,0.035940716,0.032894895,1129.978229,124.3336642,1796.073574,4.042523449,13.13701142,2.098619602,6.961083826,1,4,24,11,20,1600,38125
3804,127.1144578,149.7967356,6309.306544,-0.190851387,0.017590579,-0.00083861,1105.152661,802.4752547,2604.77237,3.296404502,6.054362838,1.175092682,7.21752855,1,6,24,19,21,2200,103750
3805,106.5612245,160.616318,511.2977976,-0.083889883,0.002636592,-0.007092294,919.3241658,407.4024664,1689.340928,5.543456414,9.284403971,2.355906541,6.521466359,1,6,89,26,25,3050,183750
3806,134.4615385,170.2597454,2735.582721,-0.196303506,0.154555438,0.138895588,1118.649135,67.24343623,1655.131254,4.586068847,6.774339698,1.784477467,6.756157462,23,1,24,7,15,1200,32500
3807,126.6684211,212.9613919,7896.763271,-0.087042972,-0.005407929,-0.001796209,1077.894086,481.8164858,1017.317583,4.876719731,6.688803818,1.890684113,6.636922309,1,6,24,27,31,3300,237500
3808,128.3085622,191.205049,592.7245655,-0.136078784,-0.001783417,0.000719366,1216.985262,383.8950374,279.9552672,7.53116961,15.40731284,3.870527933,6.32502101,10,6,111,35,50,4900,386875
3809,100.7837838,135.488403,615.9056974,-0.190450553,-0.03948555,0.023327493,932.9340276,112.3508241,2125.649058,4.225781482,6.009943336,1.530425805,6.7280392,1,6,89,7,8,750,23125
3810,135.1538462,224.8024062,2467.27028,-0.111804732,-0.076291147,-0.027407307,1053.603469,199.8692126,1547.44341,7.213884,17.08494022,3.985299393,6.392028157,1,4,24,23,15,2450,105625
3811,130.7924528,110.3487849,1496.878752,-0.105426105,-0.01362693,-0.076392473,1060.551785,314.6303895,1442.046656,4.60223019,18.29899223,2.364870797,6.658501103,10,4,37,16,6,1200,33125
3812,115.4111406,234.2816742,315.9535068,0.050661066,0.033570278,0.017878903,970.5247801,350.3709695,1437.663801,17.46354919,38.63144268,11.49318676,5.576309433,10,3,225,26,22,2650,235625
3813,168.2554745,201.6727159,1199.710341,-0.079530557,0.078778878,0.02684521,1104.646236,129.3247637,1129.74591,7.613112364,20.02068447,3.775840817,6.271649533,10,6,37,36,28,3900,171250
3814,132.3932584,194.9442348,2375.968827,-0.192057828,0.037031328,0.002389243,1180.977992,480.1176295,75.56945312,5.711042921,10.33963058,2.339306591,6.435531879,1,6,24,14,14,1600,55625
3815,127.3600713,153.1889943,3423.921504,-0.185435381,-0.009372452,0.000879729,1185.675749,119.8870976,1389.109301,3.49010609,6.907978767,1.380382173,7.267700553,1,6,24,32,40,4750,350625
3816,129.0735931,150.8985386,3575.335099,-0.108904953,-0.00925426,-0.015006179,1049.52709,186.1700073,1052.257767,5.857580309,12.42789715,2.885602178,6.605332998,1,6,24,23,22,2400,144375
3817,274.6195426,233.4987734,853.1545509,0.118776507,0.026913764,0.017898321,1109.188386,663.8258478,1384.893504,14.45080528,34.46609232,9.17740566,5.684437238,10,3,158,39,37,4900,300625
3818,134.8019324,141.3524099,962.8021125,-0.141128285,-0.025406176,0.022948441,1194.207072,169.772037,734.3625051,7.422735177,17.62175932,4.065737084,6.378933004,10,6,111,31,36,3550,258750
3819,117.6472081,154.2187692,425.7224099,-0.219220766,-0.039485021,0.003480458,1230.332351,525.6328436,753.7369456,6.991635044,13.27343666,3.35114437,6.429612386,1,6,89,21,55,5200,246250
3820,99.36956522,145.0609686,1577.162021,-0.159909964,0.036296582,0.047023361,1177.139239,88.51640704,554.754324,6.178574903,10.36907413,2.663762598,6.404436803,1,6,89,22,18,2500,86250
3821,104.9295302,200.0072154,358.1753562,-0.123086421,0.01011925,0.040213241,915.6474286,337.9417945,1543.375882,5.39688276,8.692534456,2.246138192,6.435717131,1,6,89,29,26,4000,186250
3822,146.3051643,150.596236,2324.05783,0.084425214,-0.024696585,0.014176319,921.176479,481.5559297,1946.182822,12.85182809,37.27257242,8.722732654,5.899900317,1,3,111,47,22,4150,266250
3823,131.78125,205.5354343,2145.297447,0.014651683,-0.000117228,-0.021062169,924.2530653,291.5083036,2073.495111,8.890390757,23.71474907,5.235092375,6.128247889,1,6,111,49,17,4700,160000
3824,165.8363202,110.8628383,538.5282128,0.07716367,1.12E-06,0.019177811,963.125543,268.128056,916.8581793,17.85414075,68.07384443,14.88387804,5.688879014,10,2,225,35,48,4650,523125
3825,145.6973684,193.4960722,1388.995428,-0.137292283,0.014810566,0.000918552,1099.326952,178.115482,186.9558632,4.726243798,9.836564795,2.067777782,6.693430686,1,6,24,36,36,4500,237500
3826,132.1474654,209.260466,3057.928606,-0.136970254,-0.012048236,0.022517694,1050.521032,187.6809597,1109.93479,6.748055469,15.70376845,3.636919648,6.392037378,1,6,24,48,18,5000,271250
3827,122.2039474,228.1418209,2503.192893,-0.092678972,0.023220576,-0.007366609,1096.827773,289.2319505,464.8892465,8.219272634,18.49880469,4.463833991,6.326857057,1,6,89,26,56,4850,285000
3828,122.0802139,121.5109558,1856.447715,0.033656233,-0.020118717,-0.002935769,999.7162394,593.3243615,1605.127531,10.33276662,19.10214553,5.474268518,5.946641919,10,4,89,21,16,2450,116875
3829,102.705036,191.0390568,616.3184738,-0.083946467,-0.01664626,0.001498755,897.5501634,304.1451867,621.5548587,4.88620729,9.70784355,2.210734956,6.736712301,10,6,111,27,18,2750,173750
3830,106.5948718,156.4571215,1837.392902,-0.110306536,0.029736871,0.009127885,928.5600279,112.7721154,2043.023309,6.498576231,9.836218403,2.746818696,6.240029538,1,6,37,26,27,3150,121875
3831,138.625,148.2458122,1927.158994,-0.112854281,0.031728533,-0.015752011,1096.859585,138.7717575,702.245393,4.503617178,6.519792833,1.683456582,6.571439729,1,6,76,13,22,1850,85000
3832,143.1729323,211.0606817,2168.604944,-0.053518112,0.051029933,0.038445521,1090.930244,152.4336872,1169.179288,8.169801013,15.91409793,4.244455787,6.503951403,1,6,76,16,17,1700,83125
3833,156.2045455,240.2026623,357.0767351,-0.067021104,-0.074862143,0.019216235,1075.309218,247.2814244,87.57114268,10.14500434,20.41656953,5.520089542,5.978930062,10,6,111,12,8,1000,27500
3834,120.8505338,204.3220914,2359.796362,0.02107186,0.012099967,0.008405554,917.771516,355.1315606,1547.98144,13.20060371,29.83785183,8.313348512,5.73602938,1,3,111,41,26,3750,351250
3835,150.2714777,146.5547087,2290.268131,0.01757518,-0.024632747,0.001067896,1089.789767,213.4622251,1441.318726,6.148815687,10.45799835,2.68042014,6.396222675,1,3,76,25,24,2700,181875
3836,139.1456522,165.9961287,2937.486416,-0.121678581,0.002233649,0.016398244,1093.156036,130.370674,1542.948836,3.724950795,6.755339007,1.434401057,6.914295262,1,6,24,28,39,4450,287500
3837,127,204.914205,7416.390245,-0.101612371,0.025930983,0.032619735,1083.897958,293.4582861,1497.690575,3.515705662,5.211773816,1.187938748,7.197393572,1,6,24,23,27,3250,152500
3838,115.201278,203.4993546,1609.893758,-0.069522691,0.021521621,0.021157451,985.6276651,460.0831849,1777.980305,7.642376918,20.11306036,4.140569428,6.310429573,1,4,89,21,24,2400,195625
3839,93.14035088,205.0323368,2094.430675,-0.149639826,0.010710137,-0.052912013,923.7583383,110.006228,1448.279121,6.067754237,17.30147101,3.67051696,6.569085615,1,6,111,8,15,1200,35625
3840,129.3915344,259.7136971,917.5328535,-0.135668322,0.049427376,0.046922918,943.4353961,167.8130195,1660.280434,15.95781766,41.64145679,10.9427212,5.859797308,10,1,37,40,39,4150,236250
3841,144.3673469,159.5361182,1198.136697,-0.16391435,0.012850488,0.023028107,1104.991471,149.7926077,382.6958992,4.192812512,7.595272076,1.656017713,6.803130568,1,6,24,29,52,5350,367500
3842,152.5182073,193.6113151,2378.023166,-0.020135691,0.08566727,0.032458048,1089.69368,280.7937501,1580.341235,6.571926393,10.74776436,2.943799413,6.426225664,1,6,76,36,37,5150,223125
3843,134.3278689,208.4849719,2357.157215,-0.155089087,-0.032313469,0.056251212,1179.832177,425.2214876,261.6036452,5.604584043,11.6250774,2.542994686,6.585007699,1,6,24,10,14,1250,38125
3844,124.9343066,132.2929575,3835.665622,-0.106075853,0.044324199,0.032217723,1165.493516,306.4565401,2025.533147,5.539100509,9.550498026,2.381246881,6.664835772,1,6,24,23,22,2750,171250
3845,126.5037975,165.3375677,7065.114477,-0.143165037,0.013214246,0.008806279,1090.147912,112.2440547,1848.966317,3.931463196,5.514800715,1.364488794,6.805037871,1,6,24,27,23,3000,246875
3846,136.0107527,140.2186714,6625.343666,-0.028385095,0.009615357,0.015637945,1061.25715,294.21021,1011.944246,6.106680131,12.77163343,2.925888646,6.470562726,23,6,24,43,31,4450,348750
3847,167.1669342,185.1297593,1011.939095,0.012530868,0.058205671,0.047159578,1067.764816,196.9454826,817.6087106,14.78541252,35.65500271,9.734214935,5.754416933,10,2,37,32,48,4700,389375
3848,195.5172414,265.4827757,159.5064156,0.047164779,0.051264477,0.03656782,1079.558457,549.6717936,251.3371716,13.32463252,80.35364895,11.81571319,6.281203891,10,3,111,16,26,2150,145000
3849,228.3,283.7167545,217.2320979,0.037738919,-0.01203145,-0.003455963,1080.77043,586.4286609,354.0067366,14.52688964,54.91426334,12.04922713,6.035194218,10,3,111,21,39,3100,168750
3850,100.5663265,174.7579456,1203.589492,-0.18772977,0.041912185,0.00258617,1197.476289,154.5118878,674.6511514,6.31434867,10.16657424,2.700752589,6.360555496,1,6,89,33,21,3250,122500
3851,99.33333333,153.8571148,1706.483524,-0.114487312,-0.061128465,-0.030160724,1180.224739,44.53241202,873.4026637,5.819842555,12.0893437,2.787386882,6.533925649,1,6,89,6,9,800,20625
3852,100.9506173,227.6589637,1762.64061,-0.176397916,-0.022609061,-0.02434817,1170.912705,78.92032382,635.8953633,6.094313143,10.74140306,2.764189938,6.543586755,1,6,89,19,17,2050,101250
3853,111.6730769,223.7498802,2438.312401,-0.110397905,-0.040930761,-0.016580195,1114.326655,285.0076005,257.9791543,9.002081224,28.95991099,5.728122946,6.308231093,10,6,89,19,53,4500,325000
3854,100.301676,176.2666472,127.2244045,-0.124810747,0.023386972,-0.030651879,915.4758563,125.3122231,1512.284715,4.826626597,7.585601666,1.906614183,6.609961949,1,6,89,12,36,2850,111875
3855,100.1900312,156.1371212,1571.072689,-0.15866674,0.023319748,0.012514481,902.8112181,74.0223987,351.7457181,5.958059394,10.48818502,2.644193986,6.440993516,1,6,111,28,31,3200,200625
3856,91.50740741,124.1621942,2372.141213,-0.135091084,0.013124905,0.014723425,915.4242834,110.9897704,1124.671498,12.98561191,48.33179995,10.24228658,5.936111103,1,4,111,22,17,2300,168750
3857,239.3052632,125.7698148,457.4596616,0.254294622,0.043607219,-0.006075303,962.119989,662.7723464,1160.839105,23.25090184,134.5424398,21.74092406,5.416531248,10,3,225,17,44,3450,237500
3858,247.3672566,217.6323766,767.1190882,0.17265464,0.076975568,-0.143353751,999.1852441,343.2221659,825.7475807,21.50591845,57.53487402,15.40191091,5.277265813,10,2,158,21,22,2200,141250
3859,136.6017699,205.712452,1804.166047,-0.082954478,-0.004222103,0.018839147,1098.726241,63.26791687,810.7227756,3.542260248,5.885371615,1.287339854,7.04226842,1,6,76,10,25,1900,70625
3860,128.5,196.2841253,4278.28304,-0.140543669,0.048768273,0.025291838,1162.007418,154.5761956,2254.057393,5.466656735,10.83694546,2.473437492,6.626961629,1,6,24,38,34,3950,383750
3861,125.9513109,187.881208,5588.089538,-0.148589508,-0.0307807,-0.00455335,1118.26991,679.4291932,3255.83236,4.719166769,10.3442278,2.099591741,6.657791686,1,6,24,16,43,3450,166875
3862,126.8509615,154.0115062,8105.584116,-0.065505594,-0.004084909,-0.021507607,1072.595656,265.1873249,703.8004713,4.728981841,7.240696116,1.868955334,6.743498691,1,6,24,30,33,3900,260000
3863,106.9117647,263.9113978,1684.001486,-0.208813872,0.004808188,-0.004325974,930.9394271,68.40850689,1943.634301,6.688320337,13.31969773,3.24858339,6.386274707,10,6,37,24,25,2750,127500
3864,126.1334746,198.5130529,7858.398167,-0.090450343,0.002307259,-0.004683688,1069.13454,140.449674,675.3450179,4.777651041,8.772928011,2.040552347,6.741885989,1,6,24,34,37,4500,295000
3865,131.4870466,243.3640706,6252.903346,-0.012828791,0.052464398,0.007415635,1063.170891,231.5262189,1369.836248,5.365477992,9.255146535,2.238835363,6.654444702,23,6,24,23,19,2400,120625
3866,138.2977273,180.4479667,5949.609366,0.023849639,0.013769109,0.014134193,1059.600342,372.7486323,1443.286996,6.608216602,11.11215713,2.916076545,6.422374459,23,3,24,33,30,3400,275000
3867,135.4269663,217.6893437,2993.388869,-0.116179035,-0.020135466,0.033279634,1052.543705,129.6794674,1496.259064,6.805161895,13.01633553,3.253048776,6.351437472,1,6,24,18,21,2050,111250
3868,145.1846591,197.8047064,1273.737794,-0.132980757,0.034614609,-0.00188423,1176.006628,237.5870047,1153.4079,8.243639697,16.6822142,4.193588041,6.147187929,10,6,111,36,27,3500,220000
3869,104.5910364,179.9693651,985.3068632,-0.142473997,-0.028897498,-0.011461158,1216.352197,299.1769355,1086.970968,6.818781387,11.07313617,3.122876334,6.308440297,1,6,89,25,31,3150,223125
3870,106.4246862,153.7236335,1270.447927,-0.106057444,0.018809342,-0.002581647,965.2133871,164.0443364,2171.770508,7.288170107,11.29604994,3.212391236,6.167027956,1,6,89,26,40,4050,298750
3871,161.169279,146.054137,841.6250018,-0.151126488,0.011974922,0.052943182,1109.82748,189.2221586,755.5600767,4.299262684,8.963025373,1.866016862,6.875000133,10,6,37,36,18,3700,199375
3872,169.8822055,215.4906867,802.9826376,-0.041599504,-0.013575692,-0.018501657,1107.981065,294.9074287,604.4206891,5.278252656,14.85267602,2.8456833,6.771703456,10,6,37,49,19,4200,249375
3873,122.8125,85.36118317,4024.997452,-0.093066593,0.058467027,0.102504456,1152.317749,503.5366554,2407.199135,5.789038403,22.25744278,3.646948307,6.864358887,1,6,24,7,9,800,20000
3874,133.428246,187.6701727,6777.035027,-0.08004364,0.007980352,0.007165653,1066.090233,248.7391878,908.6143156,5.975518856,10.02246178,2.660125923,6.445918353,23,6,24,31,32,3800,274375
3875,135.9748284,197.5730716,4844.21163,-0.123734414,0.017889749,0.022093367,1047.87645,167.0039567,265.3399018,6.23454018,16.44247961,3.247641159,6.600809787,1,4,24,34,29,3600,273125
3876,135.304878,143.0887306,3083.939152,-0.177422575,0.138435291,-0.032330419,1052.561318,128.7316113,1528.078455,5.975077818,7.656241707,2.353589467,6.418085174,1,6,24,14,18,1650,51250
3877,132.7919321,146.3029071,2727.174766,-0.130194097,0.014213165,-0.015122979,1052.773583,217.4747308,1334.459544,6.961612778,11.71194996,3.179470645,6.293909379,1,6,24,63,22,5750,294375
3878,149.4958449,141.5188533,1309.649382,-0.057921804,0.019383482,0.041534782,1168.167043,98.77516396,1348.286024,11.23003795,25.70425905,6.972878409,6.080973113,10,4,111,27,24,2750,225625
3879,137.6481481,140.3738638,2775.925926,-0.158262552,0.044943561,-0.048608701,1096.480943,162.7012477,1556.059582,5.888095452,13.8232777,3.00184126,6.714044986,1,6,24,18,7,1500,33750
3880,125.5681818,210.6796475,4886.864757,-0.164806034,0.016136005,0.055257067,1133.624847,474.0045027,3177.901445,4.474161065,5.946337847,1.655990338,6.678579899,1,6,24,16,14,1650,55000
3881,125.2222222,105.8618319,5886.78479,-0.182152999,0.028253742,-0.026224329,1108.884148,668.9468384,3027.292636,3.982063673,5.111209349,1.3207465,6.717316522,1,6,24,10,5,850,22500
3882,123.904,154.3920735,7488.825078,-0.076238398,-0.070774365,-0.029442687,1067.213072,189.0532558,820.2399087,6.834558465,20.94613073,4.134791987,6.48235145,1,6,24,20,30,2550,156250
3883,121.6790123,211.67394,7299.475333,-0.030507514,0.044944218,0.022733975,1067.512599,313.6075949,897.7903179,5.031440387,7.375557404,2.033394977,6.862553155,1,6,24,14,21,1850,50625
3884,172.5359343,244.6547038,1327.619692,0.086962962,0.075861974,0.038216758,984.2627388,476.2431314,2427.835931,16.38047666,37.48444607,10.49603631,5.471016669,10,2,83,32,79,6650,304375
3885,120.0994475,164.2024629,1030.797336,0.158047514,0.063685962,0.044418715,983.0696762,313.6723061,2729.141289,13.34070894,30.94270974,8.087656434,5.752622189,10,3,83,18,21,2100,113125
3886,152.8021978,204.4026197,686.975213,-0.096443504,0.020111165,0.036948858,1113.925661,138.2453709,701.4280359,6.24295103,12.64787776,3.032617915,6.676288322,10,6,37,13,15,1550,56875
3887,128.3339806,186.3891198,2935.026113,-0.188677021,0.011580977,0.011563595,1181.595618,189.1299189,1250.461264,4.299593022,7.325127999,1.697608563,6.728311284,1,6,24,29,44,4550,321875
3888,127.2330508,178.5700906,5314.104428,-0.146830764,0.011443376,-0.101838901,1121.537623,609.5434883,3438.372732,3.589515595,5.147523547,1.270956374,6.778537791,1,6,24,11,42,3200,147500
3889,126.7803163,200.7100606,6493.777989,-0.161597913,0.019200944,0.017752669,1099.144003,550.0206815,2420.30154,4.427561684,7.57819986,1.740488834,6.838968842,1,6,24,31,37,3750,355625
3890,128.1985294,176.8662488,7694.751253,-0.114980724,0.027173204,-0.04116335,1079.194188,566.218923,1254.002909,4.742447623,6.054299846,1.695989952,6.450921721,1,6,24,19,28,2800,85000
3891,101.8084291,161.7277711,1321.596174,-0.125839549,0.006745502,0.018300152,1203.439746,196.9226247,1047.398604,5.190946464,7.793166758,2.060157808,6.628440574,1,6,89,18,27,2700,163125
3892,129.7808765,157.3268775,2489.568788,-0.20046019,-0.039571376,0.018151721,1183.514862,319.5667293,477.5977996,5.308465619,11.7406328,2.600401003,6.698855391,1,6,24,23,26,2550,156875
3893,126.2718447,210.0474827,7233.17105,-0.135006924,0.008795522,0.004141698,1085.248492,217.328136,1680.909749,4.253983697,8.729564236,1.819161704,6.868511793,1,6,24,14,15,1600,64375
3894,123.8965517,198.4945873,7815.54151,-0.119329265,0.024311606,-0.010925429,1071.701121,194.1905481,1028.340097,5.448191486,8.225463702,2.231727274,6.769092083,1,6,24,11,19,1600,54375
3895,143.7576792,213.2563714,5083.524831,-0.101943004,-0.022021651,-0.022311967,1052.382585,396.4843911,543.8672055,6.836209865,15.25356895,3.562709499,6.497538418,1,4,24,23,22,2550,183125
3896,98.28571429,212.1622968,1747.590437,-0.041586901,-0.132488239,-0.095435925,1181.045445,73.91094451,987.3172106,5.36351132,11.50259531,2.681608148,6.699830089,1,6,89,8,7,800,17500
3897,98.76150628,203.560496,817.9343877,-0.134575411,-0.00814835,-0.002342176,948.3946878,119.2571561,2395.769831,6.373089521,12.53192241,3.007589775,6.435264085,1,6,89,20,22,2350,149375
3898,100.8075601,179.2044299,1769.132961,-0.184864279,-0.036474212,-0.019713216,906.2929534,175.6405521,273.6299561,4.952690135,12.20668608,2.657004088,6.834552037,1,6,111,24,31,3150,181875
3899,156.7532468,88.71042415,720.2984113,0.081684007,-0.004220474,0.033021799,946.4139321,349.7947404,1597.789563,13.09217607,33.25038344,8.549756441,5.882188189,10,3,37,43,28,3950,192500
3900,150.8781163,170.23808,2741.671741,0.005438391,-0.023406142,-0.011203739,1103.492991,236.6090131,1460.946784,7.747170812,16.58216762,3.965741687,6.442868683,23,3,24,22,35,3250,225625
3901,144.6882591,235.3316674,2299.121602,0.007171636,0.040624017,0.05808795,1144.586474,751.5956369,1115.905532,8.035642949,20.56482582,4.269957543,6.352681228,1,4,24,26,21,2700,154375
3902,211.6681416,180.8981346,1578.821425,0.12245113,0.013333052,-0.012118786,1138.976053,450.448792,1952.820946,14.03501774,42.30839999,9.924014351,5.808497836,10,3,37,31,36,3900,282500
3903,121.6714286,156.2467235,612.0794537,-0.154953477,-0.012234282,0.006961448,1200.66437,178.865541,635.6297433,6.008262441,11.33041876,2.6468387,6.479356612,10,6,111,24,28,3300,175000
3904,110.2788945,177.9547352,2375.450538,-0.137242389,0.00336995,-0.017112898,1128.239733,305.4305269,264.8939373,10.73133075,22.36452072,5.978916499,6.019229991,1,6,89,23,53,4500,248750
3905,109.3207547,253.1744058,2094.400469,-0.067836605,0.019609221,0.008939895,910.4975495,330.0651429,661.5646805,8.559930706,19.92817574,4.822517452,6.243215973,1,6,111,25,23,2650,231875
3906,189.918552,108.9301032,565.4516899,0.145432731,-0.01437025,0.055336313,965.8690737,503.098398,1417.53697,20.14153001,200.6703262,23.07461073,5.770975071,10,2,225,16,55,4150,276250
3907,124.968254,206.5745362,5977.31412,-0.17902218,0.023433448,0.070888803,1105.963218,653.0833639,2936.763645,3.9152246,9.06881832,1.677685719,7.264978174,1,6,24,14,13,1550,39375
3908,124.9935484,181.2723452,7667.291976,-0.114057012,-0.017438078,0.018570415,1078.94387,521.4453143,1362.623315,4.205236391,6.304186947,1.575896672,6.73260909,1,6,24,10,28,2200,96875
3909,224.5860806,180.1189833,1504.323764,0.165699435,0.03554724,0.018362608,1127.666556,265.0682628,1936.087204,16.55560116,85.20074209,14.42047025,5.816735675,10,3,37,28,25,2950,170625
3910,102.6507937,170.7881712,929.2563651,-0.201407705,0.005415408,-0.006163016,900.4619325,122.8747693,630.6522764,5.241927705,9.214553792,2.145760511,6.664299736,1,6,111,26,26,2800,157500
3911,101.8625,214.8631149,124.8671847,0.038563007,0.106147423,0.064336895,974.3827831,312.4402881,1753.196375,13.02213668,23.96264105,7.347115946,5.810113853,10,3,225,16,18,1900,100000
3912,132.5377358,235.6192907,1239.669115,0.13216355,0.017951708,-0.03673401,984.9750219,461.1612903,2629.995715,15.98153124,31.16211732,9.896875268,5.621921614,10,3,83,23,23,2550,132500
3913,156.7154472,153.4244858,441.986149,-0.143182454,0.027675954,0.024255942,1115.085592,435.4603629,315.6560617,4.950267296,8.038411418,2.048038574,6.698311653,10,6,37,35,13,2750,153750
3914,140.6739927,174.3107899,2366.935565,-0.012183398,0.0452105,0.012811477,1137.116974,520.4334952,1362.351605,8.460761018,16.31154618,4.131901367,6.08696515,1,4,24,29,21,2900,170625
3915,124.0962963,168.3517261,4477.06295,-0.121897947,0.037429086,0.021072433,1143.269958,403.2014531,2792.460456,5.06560587,9.538638127,2.193194702,6.576049095,1,6,24,22,25,2550,168750
3916,173.0986602,174.3234138,1241.462706,0.194709722,-0.039416488,-0.012344626,983.0508089,356.1100599,2426.731128,18.98344812,53.01534165,13.50465289,5.516281222,10,3,83,44,87,8150,513125
3917,187.7017143,115.2993025,1184.056025,0.066067832,0.05304452,0.061390257,1105.750114,186.5297643,986.2803401,12.60750624,35.46555102,8.619992297,6.032466461,10,3,37,47,39,5250,606875
3918,139.2025316,173.6874553,1885.378497,-0.100246434,0.01754145,-0.000679883,1095.69163,113.9240644,1162.781323,4.004603148,11.38870142,2.042392897,7.426653886,1,4,76,21,17,2100,98750
3919,126,182.4076441,3190.258019,-0.179177983,0.063860704,-0.013372557,1164.649818,600.975371,1816.040266,3.637673226,6.355260581,1.346860805,6.773559873,1,6,24,9,18,1500,44375
3920,127.1661017,195.8220266,3581.774561,-0.159405449,-0.011513454,0.0053428,1165.436048,464.766658,1937.846573,4.182528096,6.636150215,1.618434711,6.794264047,1,6,24,25,26,3350,184375
3921,123.4130435,159.9607783,3958.973643,-0.078720704,0.091414619,0.127095763,1148.78215,650.8911,2471.791637,4.727099702,9.449011472,2.030401325,6.728370459,1,6,24,7,9,1000,28750
3922,125.6437247,161.6896047,6674.145994,-0.184149324,0.013944508,0.01376418,1068.770146,302.3754368,1181.127015,4.338533429,6.618031561,1.645515348,6.715076134,23,6,24,19,34,3050,154375
3923,119.2894737,168.4281689,676.023831,-0.19631469,0.050488862,0.044838936,1188.952352,115.2305755,965.3378601,6.25605804,8.045240803,2.445205337,6.219243589,1,6,111,10,18,1550,47500
3924,99.47767857,177.7900343,475.7945687,-0.185456886,-0.035009713,-0.033365977,938.3736213,143.1161259,2150.434661,4.914440021,9.291005085,2.18585668,6.640014827,1,6,89,19,20,2050,140000
3925,103.1489362,217.1114713,605.5352457,-0.182056078,-0.016668413,-0.00181631,904.5483937,91.22793897,1077.902155,4.820759436,8.618600271,2.001793247,6.691066857,1,6,111,27,24,3150,235000
3926,137.5108225,172.8651535,2727.093437,-0.151431952,0.005598935,0.006249748,1093.117862,232.5903666,1718.771284,4.435573703,6.493743838,1.691901376,6.623766386,1,6,24,35,30,4200,288750
3927,142.9454545,197.0717317,2472.272727,-0.124425006,0.021262313,0.02010255,1092.859366,482.1989452,1898.013616,10.43264443,18.48931313,5.714434419,5.864977477,1,6,24,11,10,1150,34375
3928,123,127.5164202,7758.540715,-0.067049056,-0.006035454,-0.078488684,1072.174005,155.3060196,1157.247216,5.507078156,13.73990579,2.923124755,6.697568166,1,6,24,11,22,1750,48750
3929,154.2237762,136.8866136,1174.306821,0.004844845,-0.002557652,0.023101236,1165.585336,254.981872,1514.934667,9.7339117,24.77488352,5.889226983,6.116108187,10,3,111,19,37,2950,178750
3930,125.3167421,245.8981571,313.1087293,-0.154382274,0.026718385,0.007411871,1213.512072,449.2152842,319.9415344,6.999071949,12.9300429,3.366117551,6.334555425,1,6,111,28,23,2900,138125
