FID,Shape_Leng,Shape_Area,Count_,landslide,prob
2366,3150,204375,0,0,0.468239
2367,4100,260000,0,0,0.0191264
2368,2250,180000,0,0,0.535228
2369,1850,48125,0,0,0.086441
2370,4600,357500,0,0,0.0202723
2371,1150,36875,0,0,0.0188773
2372,3050,210625,0,0,0.0369479
2373,5200,249375,0,0,0.10666
2374,2550,163750,0,0,0.0835014
2375,4200,292500,0,0,0.314698
2376,1900,126250,0,0,0.104378
2377,2100,98125,0,0,0.0733371
2378,7150,391875,0,0,0.383195
2379,2750,136875,0,0,0.185426
2380,4550,279375,0,0,0.165967
2381,1000,42500,0,0,0.0168419
2382,4300,328750,0,0,0.150334
2383,3600,128125,0,0,0.0974306
2384,4100,281875,0,0,0.314784
2385,3450,160625,0,0,0.0246332
2386,4450,228750,0,0,0.462131
2387,1400,56250,0,0,0.219097
2388,4300,297500,0,0,0.159026
2389,2600,185625,0,0,0.673925
2390,3050,260000,0,0,0.0323557
2391,3150,243750,0,0,0.189422
2392,3000,135000,0,0,0.160497
2393,950,36875,0,0,0.12446
2394,4850,395000,0,0,0.598581
2395,2750,106875,0,0,0.132725
2396,3600,193750,0,0,0.51849
2397,1100,35000,0,0,0.0434478
2398,1350,45625,0,0,0.0353868
2399,5200,346250,0,0,0.0249165
2400,3350,271875,0,0,0.141494
2401,2850,217500,0,0,0.0230918
2402,1000,26875,0,0,0.0194398
2403,4750,368750,0,0,0.487248
2404,2400,148750,0,0,0.05924
2405,1450,47500,0,0,0.468133
2406,5200,319375,0,0,0.282075
2407,3950,236250,0,0,0.0298684
2408,2950,181875,0,0,0.0450552
2409,1400,38750,0,0,0.11753
2410,4450,176875,0,0,0.233906
2411,800,18750,0,0,0.414628
2412,4100,213125,0,0,0.103146
2413,6100,395000,0,0,0.0862698
2414,2250,95000,0,0,0.00809342
2415,3200,238125,0,0,0.0749044
2416,3300,197500,0,0,0.792235
2417,4100,181250,0,0,0.043671
2418,2700,115000,0,0,0.117422
2419,2900,251875,0,0,0.0281215
2420,3500,306250,0,0,0.034878
2421,7100,622500,0,0,0.28241
2422,3500,168750,0,0,0.185373
2423,3950,298750,0,0,0.326845
2424,3100,188125,0,0,0.11087
2425,2600,160625,0,0,0.247242
2426,2300,142500,0,0,0.0088684
2427,3000,304375,0,0,0.116887
2428,1200,41250,0,0,0.278797
2429,2350,126250,0,0,0.124743
2430,3400,210625,0,0,0.0251603
2431,1900,107500,0,0,0.0499639
2432,5000,241875,0,0,0.244007
2433,3300,142500,0,0,0.0507051
2434,6850,515000,0,0,0.211293
2435,1050,34375,0,0,0.0164126
2436,1850,100000,0,0,0.0360149
2437,1700,71875,0,0,0.0149235
2438,3750,186250,0,0,0.544862
2439,7050,563125,0,0,0.349639
2440,3300,199375,0,0,0.0981508
2441,7300,540625,0,0,0.0414519
2442,3200,238750,0,0,0.0912269
2443,3050,128125,0,0,0.294469
2444,3200,245625,0,0,0.254772
2445,3000,245625,0,0,0.755157
2446,3300,178750,0,0,0.0779221
2447,1050,29375,0,0,0.0347925
2448,4150,448750,0,0,0.19694
2449,3600,268750,0,0,0.318557
2450,4000,455000,0,0,0.948402
2451,2750,116250,0,0,0.57398
2452,5000,257500,0,0,0.177586
2453,4250,343750,0,0,0.148609
2454,1950,95625,0,0,0.0115829
2455,3600,200625,0,0,0.595633
2456,3300,167500,0,0,0.306111
2457,1800,80625,0,0,0.263722
2458,2650,193125,0,0,0.0850358
2459,4250,258750,0,0,0.041542
2460,1150,40000,0,0,0.859358
2461,3100,216250,0,0,0.531372
2462,3050,200000,0,0,0.264313
2463,1600,75000,0,0,0.164418
2464,2850,155000,0,0,0.170744
2465,5750,795000,0,0,0.609789
2466,4300,275000,0,0,0.218292
2467,2850,151250,0,0,0.0327307
2468,2600,162500,0,0,0.372418
2469,5250,343125,0,0,0.611864
2470,4500,220625,0,0,0.723412
2471,4500,205625,0,0,0.577804
2472,2900,248750,0,0,0.0269939
2473,3500,156250,0,0,0.0787914
2474,2400,108750,0,0,0.268743
2475,2750,226875,0,0,0.282399
2476,4450,291250,0,0,0.341737
2477,3350,181875,0,0,0.239076
2478,4650,438750,0,0,0.297256
2479,3450,229375,0,0,0.0724692
2480,4250,234375,0,0,0.334175
2481,4150,260625,0,0,0.421176
2482,4850,204375,0,0,0.186568
2483,2700,122500,0,0,0.0972383
2484,5400,235000,0,0,0.200192
2485,3000,161250,0,0,0.0297367
2486,2900,177500,0,0,0.0351543
2487,4300,274375,0,0,0.273817
2488,1700,62500,0,0,0.0607519
2489,3450,156250,0,0,0.238693
2490,2450,174375,0,0,0.254471
2491,2450,163750,0,0,0.187206
2492,2800,183125,0,0,0.602288
2493,3100,110000,0,0,0.181843
2494,3250,273125,0,0,0.377357
2495,1950,78750,0,0,0.0899593
2496,3150,156250,0,0,0.618299
2497,5100,401875,0,0,0.78562
2498,2950,258750,0,0,0.814333
2499,4400,306875,0,0,0.570084
2500,6150,352500,0,0,0.0886421
2501,3150,186875,0,0,0.144417
2502,3300,200625,0,0,0.251352
2503,2750,216875,0,0,0.0748508
2504,4350,172500,0,0,0.439247
2505,3200,128125,0,0,0.210285
2506,1950,105625,0,0,0.00931547
2507,2100,158750,0,0,0.0367782
2508,5100,288125,0,0,0.327039
2509,2950,181875,0,0,0.0604511
2510,4000,183125,0,0,0.125746
2511,2350,131250,0,0,0.723586
2512,4300,201250,0,0,0.0357075
2513,5750,590625,0,0,0.419878
2514,5300,300000,0,0,0.0851075
2515,1950,93125,0,0,0.0427099
2516,2350,80000,0,0,0.128767
2517,4800,353125,0,0,0.0881263
2518,3150,166250,0,0,0.920275
2519,1750,39375,0,0,0.246295
2520,4850,245625,0,0,0.101829
2521,2450,211875,0,0,0.016155
2522,2400,178125,0,0,0.15072
2523,3000,230000,0,0,0.0748879
2524,4700,243125,0,0,0.0395439
2525,3950,121250,0,0,0.152932
2526,2950,286250,0,0,0.0105346
2527,1550,46250,0,0,0.406261
2528,3900,270625,0,0,0.095916
2529,4200,238750,0,0,0.420695
2530,2200,105000,0,0,0.0261191
2531,2550,176875,0,0,0.0216859
2532,2150,122500,0,0,0.15067
2533,2900,242500,0,0,0.072462
2534,3050,161875,0,0,0.236559
2535,4000,213125,0,0,0.435511
2536,1450,41250,0,0,0.211571
2537,5500,331250,0,0,0.112578
2538,4900,250625,0,0,0.0685566
2539,1250,38750,0,0,0.0564972
2540,5050,321250,0,0,0.275844
2541,2850,270000,0,0,0.462554
2542,2550,169375,0,0,0.145153
2543,2450,145625,0,0,0.192298
2544,3250,158125,0,0,0.0952673
2545,3900,215000,0,0,0.0694809
2546,3100,245625,0,0,0.0781802
2547,1950,104375,0,0,0.0380649
2548,3800,293125,0,0,0.130832
2549,3400,122500,0,0,0.862013
2550,1800,109375,0,0,0.0849314
2551,4050,311250,0,0,0.913236
2552,2400,203750,0,0,0.602187
2553,4150,227500,0,0,0.110445
2554,1600,64375,0,0,0.0147746
2555,4700,265000,0,0,0.0167909
2556,4300,361875,0,0,0.547925
2557,3000,125625,0,0,0.291047
2558,3100,215625,0,0,0.0739055
2559,3750,192500,0,0,0.00795158
2560,2900,188125,0,0,0.00642757
2561,3200,227500,0,0,0.0220228
2562,850,23125,0,0,0.0121659
2563,3600,133750,0,0,0.862054
2564,3600,213125,0,0,0.223353
2565,3250,155000,0,0,0.0447854
2566,2100,103125,0,0,0.0217381
2567,3200,155625,0,0,0.0589516
2568,750,16875,0,0,0.0143905
2569,3250,230000,0,0,0.0667784
2570,4050,420625,0,0,0.677263
2571,4950,406250,0,0,0.277397
2572,2400,115625,0,0,0.0487385
2573,5000,366250,0,0,0.0925604
2574,2900,223750,0,0,0.354002
2575,1250,33750,0,0,0.0276186
2576,3550,172500,0,0,0.0296145
2577,3100,213125,0,0,0.816999
2578,100,625,0,0,0.285728
2579,3500,299375,0,0,0.720125
2580,3700,323750,0,0,0.0733063
2581,1500,41250,0,0,0.259874
2582,6350,377500,0,0,0.191514
2583,2650,156250,0,0,0.030537
2584,3100,206875,0,0,0.745113
2585,2250,108750,0,0,0.0604258
2586,2300,99375,0,0,0.00950614
2587,600,17500,0,0,0.00405885
2588,5250,305000,0,0,0.237354
2589,2750,125625,0,0,0.349499
2590,3250,99375,0,0,0.409229
2591,4300,386875,0,0,0.0564
2592,2850,221250,0,0,0.216952
2593,3350,165625,0,0,0.0480144
2594,6000,372500,0,0,0.0848399
2595,2800,176875,0,0,0.00975366
2596,3800,158750,0,0,0.48262
2597,3050,194375,0,0,0.487787
2598,3500,401875,0,0,0.970032
2599,3200,305000,0,0,0.235039
2600,2600,212500,0,0,0.0893092
2601,950,26250,0,0,0.169822
2602,2100,82500,0,0,0.0348483
2603,3000,183750,0,0,0.0250482
2604,3050,243125,0,0,0.426744
2605,2450,188750,0,0,0.213109
2606,8250,455625,0,0,0.191131
2607,5900,292500,0,0,0.104188
2608,1350,68125,0,0,0.00780162
2609,3850,246250,0,0,0.462648
2610,3100,163750,0,0,0.612267
2611,3750,309375,0,0,0.0701305
2612,3400,193750,0,0,0.746019
2613,5450,295000,0,0,0.817798
2614,1300,50000,0,0,0.0177603
2615,2650,261875,0,0,0.662145
2616,2950,213125,0,0,0.0318234
2617,2500,118125,0,0,0.131518
2618,4000,174375,0,0,0.0127211
2619,3600,273125,0,0,0.0950908
2620,1150,43125,0,0,0.0128392
2621,6950,510625,0,0,0.162246
2622,3450,196875,0,0,0.323337
2623,2000,103125,0,0,0.0337503
2624,2650,255000,0,0,0.744304
2625,3300,226875,0,0,0.408657
2626,2650,159375,0,0,0.974631
2627,8700,514375,0,0,0.383348
2628,3250,281250,0,0,0.0406813
2629,3600,201875,0,0,0.193155
2630,950,18750,0,0,0.62652
2631,1000,38125,0,0,0.073034
2632,1200,48750,0,0,0.143338
2633,2850,180000,0,0,0.024546
2634,3400,243125,0,0,0.0324672
2635,2550,191250,0,0,0.0225586
2636,7000,520625,0,0,0.163955
2637,1200,32500,0,0,0.0240499
2638,1000,28125,0,0,0.170878
2639,3400,148125,0,0,0.0830536
2640,5200,190000,0,0,0.365933
2641,3200,105625,0,0,0.695565
2642,4400,446875,0,0,0.557604
2643,3450,193750,0,0,0.0262033
2644,3900,193750,0,0,0.168299
2645,4050,219375,0,0,0.834323
2646,5050,282500,0,0,0.111963
2647,1650,73125,0,0,0.0186935
2648,4350,250625,0,0,0.403724
2649,3500,313750,0,0,0.74256
2650,2700,217500,0,0,0.581056
2651,3050,227500,0,0,0.0117705
2652,2600,202500,0,0,0.166231
2653,3650,241250,0,0,0.225537
2654,3500,178750,0,0,0.152008
2655,1400,52500,0,0,0.0188806
2656,650,22500,0,0,0.466769
2657,2700,165000,0,0,0.417593
2658,1900,90000,0,0,0.0174795
2659,2400,133125,0,0,0.0286487
2660,750,20625,0,0,0.0339456
2661,1450,50625,0,0,0.209226
2662,2900,195625,0,0,0.0327885
2663,3200,268125,0,0,0.0164672
2664,4100,274375,0,0,0.454088
2665,1650,75000,0,0,0.149618
2666,6050,916250,0,0,0.613485
2667,3000,165625,0,0,0.0107734
2668,1200,42500,0,0,0.303398
2669,3450,321875,0,0,0.0919838
2670,3050,140625,0,0,0.879071
2671,3150,205625,0,0,0.0463378
2672,2250,100000,0,0,0.0155689
2673,2300,161875,0,0,0.0154019
2674,5200,334375,0,0,0.0200233
2675,3650,310625,0,0,0.674272
2676,1150,38125,0,0,0.211361
2677,3500,371875,0,0,0.198704
2678,3250,96875,0,0,0.14505
2679,4050,296875,0,0,0.0676718
2680,2750,225625,0,0,0.360749
2681,3100,243750,0,0,0.0218723
2682,700,18125,0,0,0.0249477
2683,1650,103750,0,0,0.0167913
2684,750,26250,0,0,0.0485849
2685,2900,162500,0,0,0.58277
2686,3600,168750,0,0,0.0317747
2687,3450,208125,0,0,0.117808
2688,3550,237500,0,0,0.503088
2689,4250,445000,0,0,0.222487
2690,3300,103750,0,0,0.172331
2691,4600,309375,0,0,0.471572
2692,1950,120000,0,0,0.883015
2693,4100,284375,0,0,0.154653
2694,2300,151875,0,0,0.159166
2695,4900,360625,0,0,0.427034
2696,5550,449375,0,0,0.803323
2697,2750,171875,0,0,0.106016
2698,3100,141250,0,0,0.138058
2699,1350,42500,0,0,0.0340781
2700,5800,511875,0,0,0.0174969
2701,2550,171875,0,0,0.036463
2702,3550,329375,0,0,0.370012
2703,3100,136875,0,0,0.0958351
2704,4600,288750,0,0,0.152873
2705,1600,79375,0,0,0.137861
2706,2700,163125,0,0,0.0751968
2707,3600,237500,0,0,0.132891
2708,1400,51250,0,0,0.0940587
2709,3450,188750,0,0,0.00877754
2710,1350,44375,0,0,0.0573207
2711,3600,150625,0,0,0.552932
2712,900,21250,0,0,0.0810563
2713,3450,267500,0,0,0.0705033
2714,3000,221250,0,0,0.201177
2715,2100,70625,0,0,0.0421799
2716,2550,176250,0,0,0.0286138
2717,3050,156250,0,0,0.0443357
2718,3150,223750,0,0,0.0413588
2719,5500,345000,0,0,0.294777
2720,1700,66250,0,0,0.172794
2721,5750,476250,0,0,0.180073
2722,2750,189375,0,0,0.372823
2723,2950,155000,0,0,0.824959
2724,2550,186875,0,0,0.188962
2725,3150,255000,0,0,0.369789
2726,5250,333125,0,0,0.572194
2727,1950,65000,0,0,0.161273
2728,3450,210625,0,0,0.414943
2729,850,23750,0,0,0.0292425
2730,3700,290625,0,0,0.207456
2731,2750,180625,0,0,0.431483
2732,5350,296250,1,1,0.789647
2733,1850,60000,0,0,0.0201376
2734,800,21875,0,0,0.0132735
2735,6100,633125,0,0,0.765238
2736,4400,348750,1,1,0.0887814
2737,3150,189375,0,0,0.0329351
2738,2050,73125,0,0,0.0774908
2739,2800,230000,0,0,0.0449552
2740,4050,247500,0,0,0.55349
2741,2950,177500,0,0,0.0273497
2742,1550,53125,0,0,0.0144721
2743,3300,184375,0,0,0.323425
2744,3550,286875,0,0,0.105406
2745,5800,280625,0,0,0.34231
2746,2900,128750,0,0,0.0550224
2747,2850,177500,0,0,0.0775899
2748,4750,260625,0,0,0.118358
2749,4100,256250,0,0,0.0428066
2750,3550,170000,0,0,0.0318643
2751,3350,208750,0,0,0.0271293
2752,4850,342500,0,0,0.372574
2753,2400,112500,0,0,0.00703924
2754,2850,171875,0,0,0.856033
2755,1200,42500,0,0,0.300378
2756,4200,295625,0,0,0.264149
2757,2700,152500,0,0,0.0215152
2758,1200,40000,0,0,0.0957331
2759,6700,557500,0,0,0.19596
2760,3200,133125,0,0,0.117794
2761,3150,226250,0,0,0.0330608
2762,3150,205625,0,0,0.112404
2763,3600,331875,0,0,0.0319697
2764,2650,158750,0,0,0.637291
2765,1000,38125,0,0,0.0314609
2766,2850,192500,0,0,0.0340095
2767,3850,151875,0,0,0.147834
2768,4400,206250,0,0,0.0683703
2769,3150,233125,0,0,0.0274407
2770,2800,190000,0,0,0.0881132
2771,4450,236875,0,0,0.110683
2772,2200,120625,0,0,0.194248
2773,2350,175625,0,0,0.055806
2774,1300,38125,0,0,0.0655898
2775,1100,24375,0,0,0.0197943
2776,2200,111250,0,0,0.104032
2777,2400,126250,0,0,0.0157029
2778,3350,181250,0,0,0.0209633
2779,2450,112500,0,0,0.0674541
2780,3450,303125,0,0,0.203294
2781,900,29375,0,0,0.95616
2782,3900,343750,0,0,0.889152
2783,3200,148750,0,0,0.367796
2784,2600,206250,0,0,0.0523068
2785,4300,251250,0,0,0.198419
2786,4200,193750,0,0,0.163057
2787,2850,178750,0,0,0.564874
2788,3700,276875,0,0,0.869139
2789,4100,260625,0,0,0.22787
2790,1350,36250,0,0,0.025601
2791,1100,28125,0,0,0.029615
2792,1650,60625,0,0,0.0488419
2793,2500,159375,0,0,0.0658894
2794,2200,130000,0,0,0.0723786
2795,2350,67500,0,0,0.85532
2796,2850,196875,0,0,0.0781289
2797,2950,162500,0,0,0.0357198
2798,2250,156875,1,1,0.0788789
2799,3500,260000,0,0,0.033439
2800,3300,256250,0,0,0.159475
2801,3950,179375,0,0,0.311293
2802,3350,160000,0,0,0.0288012
2803,1500,58750,0,0,0.0584183
2804,3000,259375,0,0,0.410796
2805,2700,135000,0,0,0.478104
2806,3600,238750,0,0,0.0935636
2807,4200,170625,0,0,0.146749
2808,2900,233125,0,0,0.279164
2809,2650,146875,0,0,0.648528
2810,2750,188125,0,0,0.124759
2811,3850,268750,0,0,0.126883
2812,1000,30000,0,0,0.0403756
2813,2050,96875,0,0,0.0176885
2814,3400,204375,0,0,0.506457
2815,1600,62500,0,0,0.158384
2816,1600,107500,0,0,0.0269436
2817,1000,22500,0,0,0.0201264
2818,2300,168750,0,0,0.0308118
2819,2700,226875,0,0,0.0222348
2820,900,26250,0,0,0.885409
2821,3450,240625,0,0,0.0223361
2822,2300,141875,0,0,0.465049
2823,900,19375,0,0,0.00805153
2824,2650,91875,0,0,0.241999
2825,3150,163750,0,0,0.375979
2826,1550,60000,0,0,0.0329325
2827,2650,172500,0,0,0.0623302
2828,2800,188750,0,0,0.179464
2829,3900,251875,0,0,0.102779
2830,3800,168125,0,0,0.794496
2831,1400,56875,0,0,0.0316243
2832,3200,170000,0,0,0.158754
2833,2950,203750,0,0,0.0228318
2834,4400,275000,0,0,0.764317
2835,1000,18750,0,0,0.0207806
2836,2500,206250,0,0,0.122907
2837,2600,185000,0,0,0.0681925
2838,3150,188750,0,0,0.320654
2839,1150,43125,0,0,0.11468
2840,2800,155000,0,0,0.0532682
2841,950,24375,0,0,0.0182616
2842,4550,465000,0,0,0.752381
2843,4400,237500,0,0,0.663918
2844,2500,215000,0,0,0.320794
2845,3400,270000,0,0,0.107721
2846,4300,264375,0,0,0.0560391
2847,3150,133750,0,0,0.376222
2848,1800,80625,0,0,0.015326
2849,1450,71875,0,0,0.360479
2850,3400,145000,0,0,0.784424
2851,3500,248750,0,0,0.602704
2852,6250,245625,0,0,0.192975
2853,4800,596250,0,0,0.0220146
2854,2750,180000,0,0,0.0335665
2855,2850,175625,0,0,0.062117
2856,4350,180000,0,0,0.14243
2857,3200,242500,0,0,0.194
2858,3900,298750,0,0,0.312784
2859,3500,323125,0,0,0.946624
2860,3850,175000,0,0,0.841263
2861,7100,474375,0,0,0.377659
2862,3450,161875,0,0,0.0593674
2863,2050,92500,0,0,0.0293426
2864,1950,151875,0,0,0.0130361
2865,2250,150625,0,0,0.0530659
2866,1900,58750,0,0,0.0910769
2867,3200,175000,0,0,0.0263422
2868,3350,202500,0,0,0.0733165
2869,3100,221875,0,0,0.840862
2870,3250,194375,0,0,0.431832
2871,2300,73125,0,0,0.0211669
2872,5850,462500,0,0,0.816342
2873,2900,253125,0,0,0.524915
2874,3450,256250,0,0,0.0421626
2875,6650,352500,0,0,0.692697
2876,5800,311875,0,0,0.716205
2877,1950,94375,0,0,0.0740365
2878,2750,145000,0,0,0.543518
2879,3000,215625,0,0,0.450423
2880,3700,145000,0,0,0.115427
2881,3950,176875,0,0,0.894554
2882,5550,449375,0,0,0.895978
2883,2700,118750,0,0,0.0158081
2884,4700,418750,0,0,0.476097
2885,2850,180000,0,0,0.347862
2886,2050,75625,0,0,0.299336
2887,2850,81875,0,0,0.294517
2888,5050,326250,0,0,0.0858296
2889,3350,232500,0,0,0.0989895
2890,3000,140625,0,0,0.289336
2891,4300,197500,0,0,0.690922
2892,2100,113750,0,0,0.0271733
2893,4450,321250,0,0,0.043244
2894,2900,248125,0,0,0.276989
2895,3000,171875,0,0,0.41051
2896,3700,281875,0,0,0.717485
2897,1050,28750,0,0,0.0512597
2898,3700,143125,0,0,0.278258
2899,3250,196250,0,0,0.436574
2900,3150,190000,0,0,0.282991
2901,5750,468750,0,0,0.1074
2902,4300,180000,0,0,0.311284
2903,900,18125,0,0,0.123331
2904,5500,364375,0,0,0.818682
2905,3500,332500,0,0,0.358311
2906,8050,548750,0,0,0.570556
2907,2500,191250,0,0,0.226411
2908,3600,250000,0,0,0.0322887
2909,4050,336250,0,0,0.11993
2910,2400,89375,0,0,0.0601741
2911,3150,125000,0,0,0.856436
2912,2400,103125,0,0,0.0264224
2913,4400,286250,0,0,0.0470085
2914,900,17500,0,0,0.096344
2915,3650,303125,0,0,0.0272982
2916,2950,180000,0,0,0.101604
2917,2650,167500,0,0,0.277485
2918,4550,475625,0,0,0.912169
2919,2500,205625,0,0,0.147666
2920,3800,184375,0,0,0.68974
2921,850,20625,0,0,0.143885
2922,4250,249375,0,0,0.743358
2923,4300,352500,0,0,0.435003
2924,5000,373125,0,0,0.664201
2925,3850,275000,0,0,0.021649
2926,2300,171250,0,0,0.0196926
2927,4950,280625,0,0,0.41444
2928,4100,181875,0,0,0.14287
2929,3900,207500,0,0,0.0373488
2930,3050,154375,0,0,0.138873
2931,6350,490625,0,0,0.028085
2932,2250,132500,0,0,0.0715324
2933,2300,69375,0,0,0.383527
2934,3250,188750,0,0,0.510485
2935,1450,47500,0,0,0.0898689
2936,4400,193750,0,0,0.305443
2937,3900,295000,0,0,0.429571
2938,2950,163750,0,0,0.16992
2939,4950,325625,0,0,0.229461
2940,4150,431875,0,0,0.083384
2941,3000,126250,0,0,0.13858
2942,4200,246250,0,0,0.0996954
2943,3850,357500,0,0,0.0509241
2944,2600,258750,0,0,0.862079
2945,850,22500,0,0,0.0831868
2946,4600,289375,0,0,0.8328
2947,4750,225000,0,0,0.0588794
2948,3700,117500,0,0,0.100827
2949,4450,334375,0,0,0.110931
2950,3650,273750,0,0,0.0192591
2951,3600,201875,0,0,0.359731
2952,5200,323125,0,0,0.503593
2953,3450,167500,0,0,0.100488
2954,2200,101250,0,0,0.0532256
2955,3450,215625,0,0,0.0489307
2956,3600,318125,0,0,0.125099
2957,3050,200625,0,0,0.231301
2958,3600,236250,0,0,0.0284983
2959,4750,370625,0,0,0.0212306
2960,1650,79375,0,0,0.0297528
2961,4950,509375,0,0,0.558457
2962,2550,190000,0,0,0.0168166
2963,3900,213125,0,0,0.0327734
2964,1600,67500,0,0,0.393309
2965,2950,239375,0,0,0.119226
2966,1100,36250,0,0,0.00706694
2967,1300,31875,0,0,0.0678068
2968,2650,250000,0,0,0.0229305
2969,2950,155000,0,0,0.0685758
2970,4600,221250,0,0,0.0500135
2971,6250,711250,0,0,0.513348
2972,3650,308125,0,0,0.316933
2973,2600,105000,0,0,0.115594
2974,3100,173750,0,0,0.0896058
2975,4900,325000,0,0,0.743754
2976,2100,55625,0,0,0.314329
2977,4350,193125,0,0,0.621794
2978,4950,245625,0,0,0.52276
2979,2600,146875,0,0,0.350831
2980,4900,343125,0,0,0.0686969
2981,3800,301250,0,0,0.0102628
2982,7400,518750,0,0,0.173688
2983,1950,81875,0,0,0.0344322
2984,1350,56875,0,0,0.143721
2985,3600,358750,0,0,0.0476676
2986,5150,353125,0,0,0.643938
2987,4800,313125,0,0,0.777673
2988,3600,345000,0,0,0.0753301
2989,1450,42500,0,0,0.0226534
2990,2450,146875,0,0,0.0179489
2991,6150,381875,0,0,0.483799
2992,2900,186875,0,0,0.301359
2993,3450,242500,0,0,0.0464754
2994,1950,80000,0,0,0.0232738
2995,4150,218125,0,0,0.110665
2996,2600,194375,0,0,0.0596317
2997,2350,91250,0,0,0.0530074
2998,4250,301875,0,0,0.146256
2999,1300,30625,0,0,0.0962003
3000,2800,91875,0,0,0.0241528
3001,5500,298125,0,0,0.0635535
3002,1350,58750,0,0,0.0267225
3003,1350,63125,0,0,0.0088807
3004,4600,311875,0,0,0.109544
3005,5100,346250,0,0,0.22661
3006,6400,597500,0,0,0.860635
3007,4450,220000,0,0,0.776825
3008,4950,348750,0,0,0.499388
3009,2150,109375,0,0,0.0144152
3010,4600,241875,0,0,0.690121
3011,2900,259375,0,0,0.155648
3012,3500,235625,0,0,0.0091877
3013,3250,200000,0,0,0.128235
3014,1650,60000,0,0,0.768761
3015,4400,442500,0,0,0.497992
3016,4150,286875,0,0,0.102362
3017,2350,111875,0,0,0.0303738
3018,3450,225625,0,0,0.0268375
3019,800,26250,0,0,0.0211036
3020,1900,62500,0,0,0.472138
3021,6850,556250,0,0,0.291876
3022,6600,365625,0,0,0.487342
3023,3550,226250,0,0,0.182578
3024,4050,162500,0,0,0.010088
3025,2650,186250,0,0,0.0774696
3026,950,37500,0,0,0.00488861
3027,4250,223750,0,0,0.878435
3028,700,21250,0,0,0.0493909
3029,5050,351250,0,0,0.034353
3030,3800,231250,0,0,0.12046
3031,5400,451875,0,0,0.779675
3032,3450,235625,0,0,0.0253867
3033,5500,274375,0,0,0.122183
3034,950,35625,0,0,0.0182032
3035,800,19375,0,0,0.0121888
3036,2250,140000,0,0,0.00950665
3037,2750,183750,0,0,0.0321355
3038,2250,156250,0,0,0.280895
3039,1750,46250,0,0,0.0554839
3040,2250,101875,0,0,0.0107211
3041,3750,278125,0,0,0.123764
3042,4050,158125,0,0,0.268027
3043,2500,188750,0,0,0.0276925
3044,2100,93125,0,0,0.297651
3045,5850,226875,0,0,0.264408
3046,1600,48750,0,0,0.73684
3047,3450,228750,0,0,0.859297
3048,3100,211875,0,0,0.0803622
3049,4150,265000,0,0,0.0139449
3050,3100,115625,0,0,0.442223
3051,2850,243750,0,0,0.0177458
3052,1850,62500,0,0,0.739016
3053,3050,252500,0,0,0.814913
3054,2850,184375,0,0,0.583438
3055,6100,476250,0,0,0.423052
3056,850,21250,0,0,0.0197162
3057,2150,111875,0,0,0.0497928
3058,2750,178125,0,0,0.825933
3059,4000,250625,0,0,0.347666
3060,4000,390625,0,0,0.970737
3061,2550,184375,0,0,0.0299777
3062,4850,415625,1,1,0.892715
3063,3000,236250,0,0,0.0165948
3064,1250,33125,0,0,0.500402
3065,2350,84375,0,0,0.809784
3066,3550,167500,0,0,0.280974
3067,3100,204375,0,0,0.52891
3068,2100,170625,0,0,0.0558326
3069,3550,281875,0,0,0.669199
3070,1300,51250,0,0,0.0296127
3071,5600,328750,0,0,0.451448
3072,3150,238750,0,0,0.955725
3073,3050,230625,0,0,0.035086
3074,3900,317500,0,0,0.103673
3075,5500,496250,0,0,0.428309
3076,1200,38750,0,0,0.018548
3077,3100,142500,0,0,0.169841
3078,2500,132500,0,0,0.0910396
3079,3300,241250,0,0,0.0472987
3080,2250,136875,0,0,0.0435368
3081,3950,298125,0,0,0.0118785
3082,1100,31250,0,0,0.250064
3083,3250,226250,0,0,0.0141206
3084,7350,581875,0,0,0.105921
3085,4700,354375,0,0,0.762681
3086,3000,251250,0,0,0.144099
3087,3600,156250,0,0,0.48145
3088,2700,148125,0,0,0.118319
3089,2900,116250,0,0,0.291564
3090,4300,235625,0,0,0.103342
3091,2900,209375,0,0,0.0568971
3092,1750,57500,0,0,0.743103
3093,1250,29375,0,0,0.105573
3094,2800,234375,0,0,0.0441285
3095,4700,223125,0,0,0.0630133
3096,1550,66250,0,0,0.0250224
3097,3950,175625,0,0,0.204847
3098,3000,116250,0,0,0.376059
3099,2750,125625,0,0,0.280452
3100,4900,585000,0,0,0.633642
3101,3200,272500,0,0,0.104604
3102,3800,149375,0,0,0.446344
3103,3250,168750,0,0,0.507698
3104,4550,298125,0,0,0.763934
3105,3150,153750,0,0,0.10333
3106,3000,115000,0,0,0.21728
3107,3200,227500,0,0,0.170894
3108,1600,61250,0,0,0.167031
3109,750,26250,0,0,0.233331
3110,3150,153125,0,0,0.0790105
3111,1400,38750,0,0,0.0553713
3112,3950,196250,0,0,0.526853
3113,1750,86250,0,0,0.0438794
3114,2400,175000,0,0,0.0405425
3115,1200,34375,0,0,0.0607218
3116,3400,196875,0,0,0.0149436
3117,2600,172500,0,0,0.0739628
3118,3600,271250,0,0,0.1245
3119,3150,214375,0,0,0.0978366
3120,3150,190000,0,0,0.0177105
3121,2100,77500,0,0,0.119742
3122,3450,243750,0,0,0.320135
3123,3400,209375,0,0,0.373197
3124,3000,152500,0,0,0.828851
3125,7400,598750,0,0,0.90457
3126,2250,66875,0,0,0.0686313
